time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,25,0,0,0
1,25,0,0,0
2,25,0,0,0
3,25,0,0,0
4,25,0,0,0
5,25,0,0,0
6,25,0,0,0
7,25,0,0,0
8,25,0,0,0
9,25,0,0,0
10,25,0,0,0
11,25,0,0,0
12,25,0,0,0
13,25,0,0,0
14,25,0,0,0
15,25,0,0,0
16,25,0,0,0
17,25,0,0,0
18,25,0,0,0
19,25,0,0,0
20,25,0,0,0
21,25,0,0,0
22,25,0,0,0
23,25,0,0,0
24,25,0,0,0
25,25,0,0,0
26,25,0,0,0
27,25,0,0,0
28,25,0,0,0
29,25,0,0,0
30,25,0,0,0
31,25,0,0,0
32,25,0,0,0
33,25,0,0,0
34,25,0,0,0
35,25,0,0,0
36,25,0,0,0
37,25,0,0,0
38,25,0,0,0
39,25,0,0,0
40,25,0,0,0
41,25,0,0,0
42,25,0,0,0
43,25,0,0,0
44,25,0,0,0
45,25,0,0,0
46,25,0,0,0
47,25,0,0,0
48,25,0,0,0
49,25,0,0,0
50,25,0,0,0
51,25,0,0,0
52,25,0,0,0
53,25,0,0,0
54,25,0,0,0
55,25,0,0,0
56,25,0,0,0
57,25,0,0,0
58,25,0,0,0
59,25,0,0,0
60,25,0,0,0
61,25,0,0,0
62,25,0,0,0
63,25,0,0,0
64,25,0,0,0
65,25,0,0,0
66,25,0,0,0
67,25,0,0,0
68,25,0,0,0
69,25,1,1,0
70,25,2,2,0
71,25,2,2,0
72,25,2,2,0
73,25,2,2,0
74,25,2,2,0
75,25,3,3,0
76,25,4,5,1
77,25,4,5,1
78,25,8,9,1
79,25,13,14,1
80,25,16,17,1
81,25,19,20,1
82,25,21,22,1
83,25,27,29,2
84,25,36,40,3
85,25,49,54,4
86,25,69,76,6
87,25,93,102,8
88,25,109,121,11
89,25,125,141,14
90,25,152,170,16
91,25,192,217,23
92,25,246,278,28
93,25,295,338,37
94,25,350,401,43
95,25,431,492,52
96,25,535,606,61
97,25,633,721,75
98,25,723,833,92
99,25,853,1003,120
