time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,56,0,0,0
1,56,0,0,0
2,56,0,0,0
3,56,0,0,0
4,56,0,0,0
5,56,0,0,0
6,56,0,0,0
7,56,0,0,0
8,56,0,0,0
9,56,0,0,0
10,56,0,0,0
11,56,0,0,0
12,56,0,0,0
13,56,0,0,0
14,56,0,0,0
15,56,0,0,0
16,56,0,0,0
17,56,0,0,0
18,56,0,0,0
19,56,0,0,0
20,56,0,0,0
21,56,0,0,0
22,56,0,0,0
23,56,0,0,0
24,56,0,0,0
25,56,0,0,0
26,56,0,0,0
27,56,0,0,0
28,56,0,0,0
29,56,0,0,0
30,56,0,0,0
31,56,0,0,0
32,56,0,0,0
33,56,0,0,0
34,56,0,0,0
35,56,0,0,0
36,56,0,0,0
37,56,0,0,0
38,56,0,0,0
39,56,0,0,0
40,56,0,0,0
41,56,0,0,0
42,56,0,0,0
43,56,0,0,0
44,56,0,0,0
45,56,0,0,0
46,56,0,0,0
47,56,0,0,0
48,56,0,0,0
49,56,0,0,0
50,56,0,0,0
51,56,0,0,0
52,56,0,0,0
53,56,0,0,0
54,56,0,0,0
55,56,0,0,0
56,56,0,0,0
57,56,0,0,0
58,56,0,0,0
59,56,0,0,0
60,56,0,0,0
61,56,0,0,0
62,56,0,0,0
63,56,0,0,0
64,56,0,0,0
65,56,0,0,0
66,56,0,0,0
67,56,0,0,0
68,56,0,0,0
69,56,0,0,0
70,56,0,0,0
71,56,0,0,0
72,56,0,0,0
73,56,0,0,0
74,56,0,0,0
75,56,0,0,0
76,56,1,1,0
77,56,3,3,0
78,56,4,4,0
79,56,4,4,0
80,56,5,5,0
81,56,11,11,0
82,56,13,13,0
83,56,16,16,0
84,56,20,20,0
85,56,23,24,1
86,56,26,28,2
87,56,29,33,4
88,56,31,38,7
89,56,38,48,10
90,56,54,64,10
91,56,56,69,11
92,56,67,80,11
93,56,76,91,13
94,56,85,102,15
95,56,94,115,18
96,56,103,129,23
97,56,130,164,28
98,56,174,211,28
99,56,209,250,31
