time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,38,0,0,0
1,38,0,0,0
2,38,0,0,0
3,38,0,0,0
4,38,0,0,0
5,38,0,0,0
6,38,0,0,0
7,38,0,0,0
8,38,0,0,0
9,38,0,0,0
10,38,0,0,0
11,38,0,0,0
12,38,0,0,0
13,38,0,0,0
14,38,0,0,0
15,38,0,0,0
16,38,0,0,0
17,38,0,0,0
18,38,0,0,0
19,38,0,0,0
20,38,0,0,0
21,38,0,0,0
22,38,0,0,0
23,38,0,0,0
24,38,0,0,0
25,38,0,0,0
26,38,0,0,0
27,38,0,0,0
28,38,0,0,0
29,38,0,0,0
30,38,0,0,0
31,38,0,0,0
32,38,0,0,0
33,38,0,0,0
34,38,0,0,0
35,38,0,0,0
36,38,0,0,0
37,38,0,0,0
38,38,0,0,0
39,38,0,0,0
40,38,0,0,0
41,38,0,0,0
42,38,0,0,0
43,38,0,0,0
44,38,0,0,0
45,38,0,0,0
46,38,0,0,0
47,38,0,0,0
48,38,0,0,0
49,38,0,0,0
50,38,0,0,0
51,38,0,0,0
52,38,0,0,0
53,38,0,0,0
54,38,0,0,0
55,38,0,0,0
56,38,0,0,0
57,38,0,0,0
58,38,0,0,0
59,38,0,0,0
60,38,0,0,0
61,38,2,2,0
62,38,3,3,0
63,38,4,4,0
64,38,5,5,0
65,38,6,6,0
66,38,7,7,0
67,38,9,9,0
68,38,12,13,1
69,38,13,14,1
70,38,17,18,1
71,38,21,22,1
72,38,23,25,2
73,38,29,31,2
74,38,35,38,3
75,38,40,45,4
76,38,46,54,6
77,38,64,72,6
78,38,71,81,8
79,38,81,94,10
80,38,96,114,14
81,38,113,135,16
82,38,154,178,17
83,38,182,215,24
84,38,210,253,32
85,38,258,308,35
86,38,300,361,44
87,38,368,440,51
88,38,420,506,63
89,38,503,605,74
90,38,583,702,87
91,38,668,811,106
92,38,741,912,127
93,38,817,1023,152
94,38,942,1181,173
95,38,1058,1332,195
96,38,1156,1506,244
97,38,1252,1670,291
98,38,1352,1840,338
99,38,1490,2054,382
