time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,27,0,0,0
1,27,0,0,0
2,27,0,0,0
3,27,0,0,0
4,27,0,0,0
5,27,0,0,0
6,27,0,0,0
7,27,0,0,0
8,27,0,0,0
9,27,0,0,0
10,27,0,0,0
11,27,0,0,0
12,27,0,0,0
13,27,0,0,0
14,27,0,0,0
15,27,0,0,0
16,27,0,0,0
17,27,0,0,0
18,27,0,0,0
19,27,0,0,0
20,27,0,0,0
21,27,0,0,0
22,27,0,0,0
23,27,0,0,0
24,27,0,0,0
25,27,0,0,0
26,27,0,0,0
27,27,0,0,0
28,27,0,0,0
29,27,0,0,0
30,27,0,0,0
31,27,0,0,0
32,27,0,0,0
33,27,0,0,0
34,27,0,0,0
35,27,0,0,0
36,27,0,0,0
37,27,0,0,0
38,27,0,0,0
39,27,0,0,0
40,27,0,0,0
41,27,0,0,0
42,27,0,0,0
43,27,0,0,0
44,27,0,0,0
45,27,0,0,0
46,27,0,0,0
47,27,0,0,0
48,27,0,0,0
49,27,0,0,0
50,27,0,0,0
51,27,0,0,0
52,27,0,0,0
53,27,0,0,0
54,27,0,0,0
55,27,0,0,0
56,27,0,0,0
57,27,1,1,0
58,27,1,1,0
59,27,1,1,0
60,27,1,1,0
61,27,1,1,0
62,27,5,5,0
63,27,4,5,1
64,27,4,5,1
65,27,7,8,1
66,27,7,8,1
67,27,8,9,1
68,27,11,12,1
69,27,14,17,3
70,27,19,23,4
71,27,24,29,5
72,27,32,38,6
73,27,41,47,6
74,27,46,52,6
75,27,60,66,6
76,27,71,79,7
77,27,85,98,12
78,27,99,116,15
79,27,117,138,18
80,27,132,159,24
81,27,144,175,27
82,27,175,214,33
83,27,198,248,40
84,27,236,300,51
85,27,279,354,59
86,27,341,424,62
87,27,397,490,69
88,27,484,598,85
89,27,578,716,101
90,27,656,822,121
91,27,814,1001,135
92,27,965,1185,158
93,27,1142,1409,188
94,27,1346,1663,226
95,27,1577,1953,273
96,27,1861,2308,324
97,27,2192,2698,364
98,27,2527,3140,443
99,27,2939,3677,533
