time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,73,0,0,0
1,73,0,0,0
2,73,0,0,0
3,73,0,0,0
4,73,0,0,0
5,73,0,0,0
6,73,0,0,0
7,73,0,0,0
8,73,0,0,0
9,73,0,0,0
10,73,0,0,0
11,73,0,0,0
12,73,0,0,0
13,73,0,0,0
14,73,0,0,0
15,73,0,0,0
16,73,0,0,0
17,73,0,0,0
18,73,0,0,0
19,73,0,0,0
20,73,0,0,0
21,73,0,0,0
22,73,0,0,0
23,73,0,0,0
24,73,0,0,0
25,73,0,0,0
26,73,0,0,0
27,73,0,0,0
28,73,0,0,0
29,73,0,0,0
30,73,0,0,0
31,73,0,0,0
32,73,0,0,0
33,73,0,0,0
34,73,0,0,0
35,73,0,0,0
36,73,0,0,0
37,73,0,0,0
38,73,0,0,0
39,73,0,0,0
40,73,0,0,0
41,73,0,0,0
42,73,0,0,0
43,73,0,0,0
44,73,0,0,0
45,73,0,0,0
46,73,0,0,0
47,73,0,0,0
48,73,0,0,0
49,73,0,0,0
50,73,0,0,0
51,73,0,0,0
52,73,0,0,0
53,73,0,0,0
54,73,0,0,0
55,73,0,0,0
56,73,0,0,0
57,73,0,0,0
58,73,0,0,0
59,73,0,0,0
60,73,0,0,0
61,73,0,0,0
62,73,0,0,0
63,73,0,0,0
64,73,0,0,0
65,73,0,0,0
66,73,0,0,0
67,73,0,0,0
68,73,0,0,0
69,73,0,0,0
70,73,0,0,0
71,73,0,0,0
72,73,0,0,0
73,73,0,0,0
74,73,1,1,0
75,73,1,1,0
76,73,1,1,0
77,73,1,1,0
78,73,0,1,1
79,73,0,1,1
80,73,0,1,1
81,73,0,1,1
82,73,1,2,1
83,73,1,2,1
84,73,1,2,1
85,73,2,3,1
86,73,5,6,1
87,73,7,8,1
88,73,8,9,1
89,73,8,9,2
90,73,11,12,2
91,73,13,14,2
92,73,20,21,2
93,73,27,29,3
94,73,40,42,3
95,73,58,60,3
96,73,73,77,4
97,73,93,100,7
98,73,112,119,7
99,73,137,147,10
