time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,114,0,0,0
1,114,0,0,0
2,114,0,0,0
3,114,0,0,0
4,114,0,0,0
5,114,0,0,0
6,114,0,0,0
7,114,0,0,0
8,114,0,0,0
9,114,0,0,0
10,114,0,0,0
11,114,0,0,0
12,114,0,0,0
13,114,0,0,0
14,114,0,0,0
15,114,0,0,0
16,114,0,0,0
17,114,0,0,0
18,114,0,0,0
19,114,0,0,0
20,114,0,0,0
21,114,0,0,0
22,114,0,0,0
23,114,0,0,0
24,114,0,0,0
25,114,0,0,0
26,114,0,0,0
27,114,0,0,0
28,114,0,0,0
29,114,0,0,0
30,114,0,0,0
31,114,0,0,0
32,114,0,0,0
33,114,0,0,0
34,114,0,0,0
35,114,0,0,0
36,114,0,0,0
37,114,0,0,0
38,114,0,0,0
39,114,0,0,0
40,114,0,0,0
41,114,0,0,0
42,114,0,0,0
43,114,0,0,0
44,114,0,0,0
45,114,0,0,0
46,114,0,0,0
47,114,0,0,0
48,114,0,0,0
49,114,0,0,0
50,114,0,0,0
51,114,0,0,0
52,114,0,0,0
53,114,0,0,0
54,114,0,0,0
55,114,0,0,0
56,114,0,0,0
57,114,0,0,0
58,114,0,0,0
59,114,0,0,0
60,114,0,0,0
61,114,0,0,0
62,114,0,0,0
63,114,0,0,0
64,114,0,0,0
65,114,0,0,0
66,114,0,0,0
67,114,0,0,0
68,114,0,0,0
69,114,0,0,0
70,114,0,0,0
71,114,0,0,0
72,114,0,0,0
73,114,0,0,0
74,114,0,0,0
75,114,0,0,0
76,114,0,0,0
77,114,0,0,0
78,114,1,1,0
79,114,1,1,0
80,114,1,1,0
81,114,1,1,0
82,114,1,1,0
83,114,1,1,0
84,114,1,1,0
85,114,2,2,0
86,114,5,5,0
87,114,10,10,0
88,114,12,13,1
89,114,17,18,1
90,114,20,21,1
91,114,27,28,1
92,114,36,37,1
93,114,48,49,2
94,114,56,60,5
95,114,70,74,5
96,114,87,92,6
97,114,104,110,7
98,114,121,129,9
99,114,157,166,9
