time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,70,0,0,0
1,70,0,0,0
2,70,0,0,0
3,70,0,0,0
4,70,0,0,0
5,70,0,0,0
6,70,0,0,0
7,70,0,0,0
8,70,0,0,0
9,70,0,0,0
10,70,0,0,0
11,70,0,0,0
12,70,0,0,0
13,70,0,0,0
14,70,0,0,0
15,70,0,0,0
16,70,0,0,0
17,70,0,0,0
18,70,0,0,0
19,70,0,0,0
20,70,0,0,0
21,70,0,0,0
22,70,0,0,0
23,70,0,0,0
24,70,0,0,0
25,70,0,0,0
26,70,0,0,0
27,70,0,0,0
28,70,0,0,0
29,70,0,0,0
30,70,0,0,0
31,70,0,0,0
32,70,0,0,0
33,70,0,0,0
34,70,0,0,0
35,70,0,0,0
36,70,0,0,0
37,70,0,0,0
38,70,0,0,0
39,70,0,0,0
40,70,0,0,0
41,70,0,0,0
42,70,0,0,0
43,70,0,0,0
44,70,0,0,0
45,70,0,0,0
46,70,0,0,0
47,70,0,0,0
48,70,0,0,0
49,70,0,0,0
50,70,0,0,0
51,70,0,0,0
52,70,0,0,0
53,70,0,0,0
54,70,0,0,0
55,70,0,0,0
56,70,0,0,0
57,70,0,0,0
58,70,0,0,0
59,70,0,0,0
60,70,0,0,0
61,70,0,0,0
62,70,0,0,0
63,70,0,0,0
64,70,0,0,0
65,70,0,0,0
66,70,1,1,0
67,70,1,1,0
68,70,1,1,0
69,70,1,1,0
70,70,2,2,0
71,70,2,2,0
72,70,2,2,0
73,70,3,3,0
74,70,2,3,1
75,70,3,4,1
76,70,5,6,1
77,70,5,6,1
78,70,10,11,1
79,70,10,12,2
80,70,10,12,2
81,70,11,13,2
82,70,15,17,2
83,70,18,20,2
84,70,18,22,3
85,70,22,27,4
86,70,31,36,4
87,70,33,39,4
88,70,43,50,5
89,70,62,70,5
90,70,74,84,5
91,70,95,106,6
92,70,121,137,9
93,70,149,168,11
94,70,191,213,15
95,70,226,256,22
96,70,286,323,27
97,70,347,395,35
98,70,431,489,44
99,70,520,592,54
