time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,6,0,0,0
1,6,0,0,0
2,6,0,0,0
3,6,0,0,0
4,6,0,0,0
5,6,0,0,0
6,6,0,0,0
7,6,0,0,0
8,6,0,0,0
9,6,0,0,0
10,6,0,0,0
11,6,0,0,0
12,6,0,0,0
13,6,0,0,0
14,6,0,0,0
15,6,0,0,0
16,6,0,0,0
17,6,0,0,0
18,6,0,0,0
19,6,0,0,0
20,6,0,0,0
21,6,0,0,0
22,6,0,0,0
23,6,0,0,0
24,6,0,0,0
25,6,0,0,0
26,6,0,0,0
27,6,0,0,0
28,6,0,0,0
29,6,0,0,0
30,6,0,0,0
31,6,0,0,0
32,6,0,0,0
33,6,0,0,0
34,6,0,0,0
35,6,0,0,0
36,6,0,0,0
37,6,0,0,0
38,6,0,0,0
39,6,0,0,0
40,6,0,0,0
41,6,0,0,0
42,6,0,0,0
43,6,0,0,0
44,6,0,0,0
45,6,0,0,0
46,6,0,0,0
47,6,0,0,0
48,6,0,0,0
49,6,0,0,0
50,6,0,0,0
51,6,0,0,0
52,6,0,0,0
53,6,0,0,0
54,6,1,1,0
55,6,1,1,0
56,6,1,1,0
57,6,1,1,0
58,6,2,2,0
59,6,4,4,0
60,6,5,5,0
61,6,5,5,0
62,6,5,5,0
63,6,4,5,1
64,6,5,7,2
65,6,9,11,2
66,6,12,14,2
67,6,15,17,2
68,6,19,23,3
69,6,28,32,3
70,6,29,33,3
71,6,34,38,3
72,6,41,47,4
73,6,49,57,6
74,6,56,67,9
75,6,67,81,12
76,6,77,92,13
77,6,92,108,14
78,6,113,132,15
79,6,122,145,17
80,6,139,171,23
81,6,173,207,25
82,6,202,244,30
83,6,242,294,35
84,6,283,342,41
85,6,332,400,47
86,6,376,459,56
87,6,431,540,74
88,6,488,612,83
89,6,584,726,91
90,6,678,849,113
91,6,753,964,142
92,6,850,1101,169
93,6,955,1232,190
94,6,1067,1386,219
95,6,1181,1563,255
96,6,1306,1753,298
97,6,1415,1931,338
98,6,1536,2131,387
99,6,1656,2337,442
