time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,31,0,0,0
1,31,0,0,0
2,31,0,0,0
3,31,0,0,0
4,31,0,0,0
5,31,0,0,0
6,31,0,0,0
7,31,0,0,0
8,31,0,0,0
9,31,0,0,0
10,31,0,0,0
11,31,0,0,0
12,31,0,0,0
13,31,0,0,0
14,31,0,0,0
15,31,0,0,0
16,31,0,0,0
17,31,0,0,0
18,31,0,0,0
19,31,0,0,0
20,31,0,0,0
21,31,0,0,0
22,31,0,0,0
23,31,0,0,0
24,31,0,0,0
25,31,0,0,0
26,31,0,0,0
27,31,0,0,0
28,31,0,0,0
29,31,0,0,0
30,31,0,0,0
31,31,0,0,0
32,31,0,0,0
33,31,0,0,0
34,31,0,0,0
35,31,0,0,0
36,31,0,0,0
37,31,0,0,0
38,31,0,0,0
39,31,0,0,0
40,31,0,0,0
41,31,0,0,0
42,31,0,0,0
43,31,0,0,0
44,31,0,0,0
45,31,0,0,0
46,31,0,0,0
47,31,0,0,0
48,31,0,0,0
49,31,1,1,0
50,31,1,1,0
51,31,1,1,0
52,31,1,1,0
53,31,1,1,0
54,31,1,1,0
55,31,1,1,0
56,31,1,1,0
57,31,1,1,0
58,31,1,1,0
59,31,1,1,0
60,31,1,1,0
61,31,2,2,0
62,31,3,3,0
63,31,3,4,0
64,31,3,4,0
65,31,4,5,0
66,31,4,5,0
67,31,5,6,0
68,31,6,7,0
69,31,6,7,0
70,31,6,7,0
71,31,7,8,0
72,31,10,11,0
73,31,13,14,0
74,31,15,16,0
75,31,18,21,1
76,31,20,24,1
77,31,23,28,1
78,31,27,32,1
79,31,27,36,4
80,31,32,41,4
81,31,40,51,5
82,31,47,61,8
83,31,62,77,9
84,31,68,83,9
85,31,80,99,12
86,31,99,121,14
87,31,114,138,15
88,31,126,154,17
89,31,147,182,22
90,31,161,203,28
91,31,185,233,31
92,31,214,272,37
93,31,247,316,45
94,31,283,361,51
95,31,328,422,62
96,31,373,481,72
97,31,432,564,84
98,31,506,648,92
99,31,586,754,108
