time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,3,0,0,0
1,3,0,0,0
2,3,0,0,0
3,3,0,0,0
4,3,0,0,0
5,3,0,0,0
6,3,0,0,0
7,3,0,0,0
8,3,0,0,0
9,3,0,0,0
10,3,0,0,0
11,3,0,0,0
12,3,0,0,0
13,3,0,0,0
14,3,0,0,0
15,3,0,0,0
16,3,0,0,0
17,3,0,0,0
18,3,0,0,0
19,3,0,0,0
20,3,0,0,0
21,3,0,0,0
22,3,0,0,0
23,3,0,0,0
24,3,0,0,0
25,3,0,0,0
26,3,0,0,0
27,3,0,0,0
28,3,0,0,0
29,3,0,0,0
30,3,0,0,0
31,3,0,0,0
32,3,0,0,0
33,3,0,0,0
34,3,0,0,0
35,3,0,0,0
36,3,0,0,0
37,3,0,0,0
38,3,0,0,0
39,3,0,0,0
40,3,0,0,0
41,3,0,0,0
42,3,0,0,0
43,3,0,0,0
44,3,0,0,0
45,3,0,0,0
46,3,0,0,0
47,3,0,0,0
48,3,0,0,0
49,3,0,0,0
50,3,0,0,0
51,3,0,0,0
52,3,0,0,0
53,3,0,0,0
54,3,1,1,0
55,3,1,1,0
56,3,1,1,0
57,3,1,1,0
58,3,2,2,0
59,3,2,2,0
60,3,3,3,0
61,3,4,5,1
62,3,7,8,1
63,3,8,9,1
64,3,11,12,1
65,3,19,20,1
66,3,19,20,1
67,3,27,29,2
68,3,33,35,2
69,3,38,43,5
70,3,48,53,5
71,3,56,61,5
72,3,73,81,7
73,3,87,96,8
74,3,96,109,11
75,3,108,127,16
76,3,130,153,18
77,3,156,181,20
78,3,177,209,25
79,3,206,250,32
80,3,243,294,39
81,3,281,345,46
82,3,329,410,61
83,3,377,470,67
84,3,442,547,73
85,3,523,649,88
86,3,622,770,103
87,3,757,941,129
88,3,886,1095,146
89,3,1026,1264,163
90,3,1165,1450,192
91,3,1313,1652,228
92,3,1462,1865,275
93,3,1636,2105,315
94,3,1806,2357,375
95,3,1985,2606,422
96,3,2142,2873,491
97,3,2308,3158,573
98,3,2453,3453,672
99,3,2614,3780,770
