time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,65,0,0,0
1,65,0,0,0
2,65,0,0,0
3,65,0,0,0
4,65,0,0,0
5,65,0,0,0
6,65,0,0,0
7,65,0,0,0
8,65,0,0,0
9,65,0,0,0
10,65,0,0,0
11,65,0,0,0
12,65,0,0,0
13,65,0,0,0
14,65,0,0,0
15,65,0,0,0
16,65,0,0,0
17,65,0,0,0
18,65,0,0,0
19,65,0,0,0
20,65,0,0,0
21,65,0,0,0
22,65,0,0,0
23,65,0,0,0
24,65,0,0,0
25,65,0,0,0
26,65,0,0,0
27,65,0,0,0
28,65,0,0,0
29,65,0,0,0
30,65,0,0,0
31,65,0,0,0
32,65,0,0,0
33,65,0,0,0
34,65,0,0,0
35,65,0,0,0
36,65,0,0,0
37,65,0,0,0
38,65,0,0,0
39,65,0,0,0
40,65,0,0,0
41,65,0,0,0
42,65,0,0,0
43,65,0,0,0
44,65,0,0,0
45,65,0,0,0
46,65,0,0,0
47,65,0,0,0
48,65,0,0,0
49,65,0,0,0
50,65,0,0,0
51,65,0,0,0
52,65,0,0,0
53,65,0,0,0
54,65,0,0,0
55,65,0,0,0
56,65,0,0,0
57,65,0,0,0
58,65,0,0,0
59,65,0,0,0
60,65,0,0,0
61,65,0,0,0
62,65,0,0,0
63,65,0,0,0
64,65,0,0,0
65,65,0,0,0
66,65,1,1,0
67,65,1,1,0
68,65,1,1,0
69,65,1,1,0
70,65,1,1,0
71,65,1,1,0
72,65,2,2,0
73,65,2,2,0
74,65,5,5,0
75,65,6,6,0
76,65,7,7,0
77,65,8,8,0
78,65,10,10,0
79,65,13,13,0
80,65,14,15,1
81,65,13,15,2
82,65,17,19,2
83,65,23,25,2
84,65,27,30,3
85,65,40,43,3
86,65,42,48,5
87,65,45,52,6
88,65,51,61,7
89,65,62,76,10
90,65,72,88,11
91,65,85,103,12
92,65,105,128,15
93,65,119,148,20
94,65,153,184,22
95,65,182,221,31
96,65,209,254,35
97,65,241,295,40
98,65,289,350,45
99,65,329,407,54
