time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,108,0,0,0
1,108,0,0,0
2,108,0,0,0
3,108,0,0,0
4,108,0,0,0
5,108,0,0,0
6,108,0,0,0
7,108,0,0,0
8,108,0,0,0
9,108,0,0,0
10,108,0,0,0
11,108,0,0,0
12,108,0,0,0
13,108,0,0,0
14,108,0,0,0
15,108,0,0,0
16,108,0,0,0
17,108,0,0,0
18,108,0,0,0
19,108,0,0,0
20,108,0,0,0
21,108,0,0,0
22,108,0,0,0
23,108,0,0,0
24,108,0,0,0
25,108,0,0,0
26,108,0,0,0
27,108,0,0,0
28,108,0,0,0
29,108,0,0,0
30,108,0,0,0
31,108,0,0,0
32,108,0,0,0
33,108,0,0,0
34,108,0,0,0
35,108,0,0,0
36,108,0,0,0
37,108,0,0,0
38,108,0,0,0
39,108,0,0,0
40,108,0,0,0
41,108,0,0,0
42,108,0,0,0
43,108,0,0,0
44,108,0,0,0
45,108,0,0,0
46,108,0,0,0
47,108,0,0,0
48,108,0,0,0
49,108,0,0,0
50,108,0,0,0
51,108,0,0,0
52,108,0,0,0
53,108,0,0,0
54,108,0,0,0
55,108,0,0,0
56,108,0,0,0
57,108,0,0,0
58,108,0,0,0
59,108,0,0,0
60,108,0,0,0
61,108,1,1,0
62,108,2,2,0
63,108,3,3,1
64,108,4,4,1
65,108,5,5,1
66,108,6,6,1
67,108,7,7,1
68,108,7,7,1
69,108,8,9,2
70,108,8,10,3
71,108,13,15,3
72,108,15,17,3
73,108,16,19,4
74,108,18,21,4
75,108,23,26,4
76,108,28,32,4
77,108,30,35,4
78,108,33,38,4
79,108,37,43,4
80,108,39,46,4
81,108,42,51,6
82,108,49,58,6
83,108,51,63,7
84,108,63,79,10
85,108,76,100,13
86,108,85,112,14
87,108,91,124,18
88,108,105,141,19
89,108,117,161,25
90,108,137,186,27
91,108,169,221,29
92,108,220,279,36
93,108,263,332,42
94,108,320,399,49
95,108,383,469,54
96,108,448,545,62
97,108,503,616,75
98,108,554,702,96
99,108,641,813,109
