time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,71,0,0,0
1,71,0,0,0
2,71,0,0,0
3,71,0,0,0
4,71,0,0,0
5,71,0,0,0
6,71,0,0,0
7,71,0,0,0
8,71,0,0,0
9,71,0,0,0
10,71,0,0,0
11,71,0,0,0
12,71,0,0,0
13,71,0,0,0
14,71,0,0,0
15,71,0,0,0
16,71,0,0,0
17,71,0,0,0
18,71,0,0,0
19,71,0,0,0
20,71,0,0,0
21,71,0,0,0
22,71,0,0,0
23,71,0,0,0
24,71,0,0,0
25,71,0,0,0
26,71,0,0,0
27,71,0,0,0
28,71,0,0,0
29,71,0,0,0
30,71,0,0,0
31,71,0,0,0
32,71,0,0,0
33,71,0,0,0
34,71,0,0,0
35,71,0,0,0
36,71,0,0,0
37,71,0,0,0
38,71,0,0,0
39,71,0,0,0
40,71,0,0,0
41,71,0,0,0
42,71,0,0,0
43,71,0,0,0
44,71,0,0,0
45,71,0,0,0
46,71,0,0,0
47,71,0,0,0
48,71,0,0,0
49,71,0,0,0
50,71,0,0,0
51,71,0,0,0
52,71,0,0,0
53,71,0,0,0
54,71,0,0,0
55,71,0,0,0
56,71,0,0,0
57,71,0,0,0
58,71,0,0,0
59,71,0,0,0
60,71,0,0,0
61,71,0,0,0
62,71,0,0,0
63,71,0,0,0
64,71,0,0,0
65,71,0,0,0
66,71,0,0,0
67,71,0,0,0
68,71,0,0,0
69,71,0,0,0
70,71,0,0,0
71,71,0,0,0
72,71,0,0,0
73,71,0,0,0
74,71,0,0,0
75,71,0,0,0
76,71,0,0,0
77,71,0,0,0
78,71,0,0,0
79,71,0,0,0
80,71,0,0,0
81,71,0,0,0
82,71,0,0,0
83,71,0,0,0
84,71,0,0,0
85,71,1,1,0
86,71,2,2,0
87,71,4,4,0
88,71,4,4,0
89,71,5,5,0
90,71,6,6,0
91,71,10,10,0
92,71,10,10,1
93,71,15,15,1
94,71,19,19,1
95,71,21,23,3
96,71,28,32,5
97,71,35,39,6
98,71,49,53,6
99,71,57,62,6
