time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,87,0,0,0
1,87,0,0,0
2,87,0,0,0
3,87,0,0,0
4,87,0,0,0
5,87,0,0,0
6,87,0,0,0
7,87,0,0,0
8,87,0,0,0
9,87,0,0,0
10,87,0,0,0
11,87,0,0,0
12,87,0,0,0
13,87,0,0,0
14,87,0,0,0
15,87,0,0,0
16,87,0,0,0
17,87,0,0,0
18,87,0,0,0
19,87,0,0,0
20,87,0,0,0
21,87,0,0,0
22,87,0,0,0
23,87,0,0,0
24,87,0,0,0
25,87,0,0,0
26,87,0,0,0
27,87,0,0,0
28,87,0,0,0
29,87,0,0,0
30,87,0,0,0
31,87,0,0,0
32,87,0,0,0
33,87,0,0,0
34,87,0,0,0
35,87,0,0,0
36,87,0,0,0
37,87,0,0,0
38,87,0,0,0
39,87,0,0,0
40,87,0,0,0
41,87,0,0,0
42,87,0,0,0
43,87,0,0,0
44,87,0,0,0
45,87,0,0,0
46,87,0,0,0
47,87,0,0,0
48,87,0,0,0
49,87,0,0,0
50,87,0,0,0
51,87,0,0,0
52,87,0,0,0
53,87,0,0,0
54,87,0,0,0
55,87,0,0,0
56,87,0,0,0
57,87,0,0,0
58,87,0,0,0
59,87,0,0,0
60,87,0,0,0
61,87,0,0,0
62,87,0,0,0
63,87,0,0,0
64,87,0,0,0
65,87,0,0,0
66,87,0,0,0
67,87,0,0,0
68,87,0,0,0
69,87,0,0,0
70,87,0,0,0
71,87,0,0,0
72,87,0,0,0
73,87,0,0,0
74,87,0,0,0
75,87,0,0,0
76,87,0,0,0
77,87,0,0,0
78,87,1,1,0
79,87,1,1,0
80,87,1,1,0
81,87,1,1,0
82,87,1,1,0
83,87,3,3,0
84,87,3,3,0
85,87,3,3,0
86,87,3,3,0
87,87,5,6,1
88,87,7,8,1
89,87,7,8,1
90,87,10,11,1
91,87,13,14,2
92,87,15,18,3
93,87,16,19,3
94,87,24,27,3
95,87,29,32,3
96,87,36,40,4
97,87,48,53,5
98,87,54,60,6
99,87,65,72,8
