time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,117,0,0,0
1,117,0,0,0
2,117,0,0,0
3,117,0,0,0
4,117,0,0,0
5,117,0,0,0
6,117,0,0,0
7,117,0,0,0
8,117,0,0,0
9,117,0,0,0
10,117,0,0,0
11,117,0,0,0
12,117,0,0,0
13,117,0,0,0
14,117,0,0,0
15,117,0,0,0
16,117,0,0,0
17,117,0,0,0
18,117,0,0,0
19,117,0,0,0
20,117,0,0,0
21,117,0,0,0
22,117,0,0,0
23,117,0,0,0
24,117,0,0,0
25,117,0,0,0
26,117,0,0,0
27,117,0,0,0
28,117,0,0,0
29,117,0,0,0
30,117,0,0,0
31,117,0,0,0
32,117,0,0,0
33,117,0,0,0
34,117,0,0,0
35,117,0,0,0
36,117,0,0,0
37,117,0,0,0
38,117,0,0,0
39,117,0,0,0
40,117,0,0,0
41,117,0,0,0
42,117,0,0,0
43,117,0,0,0
44,117,0,0,0
45,117,0,0,0
46,117,0,0,0
47,117,0,0,0
48,117,0,0,0
49,117,0,0,0
50,117,0,0,0
51,117,0,0,0
52,117,0,0,0
53,117,0,0,0
54,117,0,0,0
55,117,0,0,0
56,117,0,0,0
57,117,0,0,0
58,117,0,0,0
59,117,0,0,0
60,117,0,0,0
61,117,0,0,0
62,117,0,0,0
63,117,0,0,0
64,117,0,0,0
65,117,0,0,0
66,117,0,0,0
67,117,0,0,1
68,117,1,1,1
69,117,3,3,1
70,117,5,5,1
71,117,7,7,1
72,117,7,7,1
73,117,8,8,1
74,117,9,10,2
75,117,12,13,2
76,117,14,15,2
77,117,16,18,3
78,117,22,25,4
79,117,27,30,4
80,117,30,33,4
81,117,32,37,6
82,117,34,40,6
83,117,36,45,8
84,117,44,55,9
85,117,55,68,10
86,117,60,77,14
87,117,71,91,16
88,117,81,103,16
89,117,91,115,17
90,117,100,131,22
91,117,122,160,28
92,117,135,181,33
93,117,175,226,36
94,117,223,281,41
95,117,268,331,43
96,117,325,400,54
97,117,392,477,61
98,117,467,566,69
99,117,541,659,78
