time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,97,0,0,0
1,97,0,0,0
2,97,0,0,0
3,97,0,0,0
4,97,0,0,0
5,97,0,0,0
6,97,0,0,0
7,97,0,0,0
8,97,0,0,0
9,97,0,0,0
10,97,0,0,0
11,97,0,0,0
12,97,0,0,0
13,97,0,0,0
14,97,0,0,0
15,97,0,0,0
16,97,0,0,0
17,97,0,0,0
18,97,0,0,0
19,97,0,0,0
20,97,0,0,0
21,97,0,0,0
22,97,0,0,0
23,97,0,0,0
24,97,0,0,0
25,97,0,0,0
26,97,0,0,0
27,97,0,0,0
28,97,0,0,0
29,97,0,0,0
30,97,0,0,0
31,97,0,0,0
32,97,0,0,0
33,97,0,0,0
34,97,0,0,0
35,97,0,0,0
36,97,0,0,0
37,97,0,0,0
38,97,0,0,0
39,97,0,0,0
40,97,0,0,0
41,97,0,0,0
42,97,0,0,0
43,97,0,0,0
44,97,0,0,0
45,97,0,0,0
46,97,0,0,0
47,97,0,0,0
48,97,0,0,0
49,97,0,0,0
50,97,0,0,0
51,97,0,0,0
52,97,1,1,0
53,97,1,1,0
54,97,1,1,0
55,97,1,1,0
56,97,1,1,0
57,97,1,1,0
58,97,2,2,0
59,97,3,4,1
60,97,8,9,1
61,97,13,14,1
62,97,14,15,1
63,97,19,21,2
64,97,20,22,2
65,97,20,23,3
66,97,23,27,4
67,97,30,34,4
68,97,45,50,5
69,97,52,59,7
70,97,62,70,8
71,97,77,85,8
72,97,91,99,8
73,97,106,121,14
74,97,117,138,16
75,97,118,152,24
76,97,129,166,27
77,97,146,191,31
78,97,187,237,35
79,97,230,287,42
80,97,277,339,46
81,97,319,390,51
82,97,367,455,57
83,97,435,538,66
84,97,496,614,77
85,97,589,728,89
86,97,670,840,112
87,97,756,963,131
88,97,844,1086,154
89,97,951,1230,180
90,97,1085,1399,209
91,97,1208,1566,239
92,97,1341,1764,274
93,97,1481,1970,311
94,97,1598,2181,372
95,97,1712,2375,420
96,97,1785,2540,476
97,97,1836,2728,558
98,97,1908,2916,625
99,97,1917,3078,709
