time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,105,0,0,0
1,105,0,0,0
2,105,0,0,0
3,105,0,0,0
4,105,0,0,0
5,105,0,0,0
6,105,0,0,0
7,105,0,0,0
8,105,0,0,0
9,105,0,0,0
10,105,0,0,0
11,105,0,0,0
12,105,0,0,0
13,105,0,0,0
14,105,0,0,0
15,105,0,0,0
16,105,0,0,0
17,105,0,0,0
18,105,0,0,0
19,105,0,0,0
20,105,0,0,0
21,105,0,0,0
22,105,0,0,0
23,105,0,0,0
24,105,0,0,0
25,105,0,0,0
26,105,0,0,0
27,105,0,0,0
28,105,0,0,0
29,105,0,0,0
30,105,0,0,0
31,105,0,0,0
32,105,0,0,0
33,105,0,0,0
34,105,0,0,0
35,105,0,0,0
36,105,0,0,0
37,105,0,0,0
38,105,0,0,0
39,105,0,0,0
40,105,0,0,0
41,105,0,0,0
42,105,0,0,0
43,105,0,0,0
44,105,0,0,0
45,105,0,0,0
46,105,0,0,0
47,105,0,0,0
48,105,0,0,0
49,105,0,0,0
50,105,0,0,0
51,105,0,0,0
52,105,0,0,0
53,105,0,0,0
54,105,0,0,0
55,105,0,0,0
56,105,0,0,0
57,105,0,0,0
58,105,0,0,0
59,105,0,0,0
60,105,0,0,0
61,105,0,0,0
62,105,0,0,0
63,105,0,0,0
64,105,0,0,0
65,105,0,0,0
66,105,0,0,0
67,105,0,0,0
68,105,0,0,0
69,105,0,0,0
70,105,0,0,0
71,105,0,0,0
72,105,0,0,0
73,105,0,0,0
74,105,0,0,0
75,105,0,0,0
76,105,0,0,0
77,105,0,0,0
78,105,2,2,0
79,105,2,2,0
80,105,2,2,0
81,105,2,2,0
82,105,2,2,0
83,105,3,3,0
84,105,3,3,0
85,105,3,4,1
86,105,3,4,1
87,105,5,6,1
88,105,10,11,1
89,105,15,16,1
90,105,16,18,2
91,105,21,23,2
92,105,22,26,3
93,105,31,35,3
94,105,39,44,4
95,105,51,57,5
96,105,61,68,6
97,105,79,89,8
98,105,107,117,8
99,105,127,138,10
