time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,64,0,0,0
1,64,0,0,0
2,64,0,0,0
3,64,0,0,0
4,64,0,0,0
5,64,0,0,0
6,64,0,0,0
7,64,0,0,0
8,64,0,0,0
9,64,0,0,0
10,64,0,0,0
11,64,0,0,0
12,64,0,0,0
13,64,0,0,0
14,64,0,0,0
15,64,0,0,0
16,64,0,0,0
17,64,0,0,0
18,64,0,0,0
19,64,0,0,0
20,64,0,0,0
21,64,0,0,0
22,64,0,0,0
23,64,0,0,0
24,64,0,0,0
25,64,0,0,0
26,64,0,0,0
27,64,0,0,0
28,64,0,0,0
29,64,0,0,0
30,64,0,0,0
31,64,0,0,0
32,64,0,0,0
33,64,0,0,0
34,64,0,0,0
35,64,0,0,0
36,64,0,0,0
37,64,0,0,0
38,64,0,0,0
39,64,0,0,0
40,64,0,0,0
41,64,0,0,0
42,64,0,0,0
43,64,0,0,0
44,64,0,0,0
45,64,0,0,0
46,64,0,0,0
47,64,0,0,0
48,64,0,0,0
49,64,0,0,0
50,64,0,0,0
51,64,0,0,0
52,64,0,0,0
53,64,0,0,0
54,64,0,0,0
55,64,0,0,0
56,64,0,0,0
57,64,0,0,0
58,64,0,0,0
59,64,0,0,0
60,64,0,0,0
61,64,0,0,0
62,64,0,0,0
63,64,0,0,0
64,64,0,0,0
65,64,0,0,0
66,64,0,0,0
67,64,0,0,0
68,64,0,0,0
69,64,0,0,0
70,64,0,0,0
71,64,0,0,0
72,64,0,0,0
73,64,0,0,0
74,64,0,0,0
75,64,0,0,0
76,64,0,0,0
77,64,0,0,0
78,64,0,0,0
79,64,0,0,0
80,64,0,0,0
81,64,0,0,0
82,64,0,0,0
83,64,1,1,0
84,64,3,3,0
85,64,8,8,0
86,64,9,9,0
87,64,11,11,0
88,64,16,16,0
89,64,17,17,0
90,64,22,22,0
91,64,27,28,1
92,64,33,37,4
93,64,46,50,4
94,64,60,68,8
95,64,77,85,8
96,64,92,101,9
97,64,108,121,12
98,64,139,154,15
99,64,164,186,18
