time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,35,0,0,0
1,35,0,0,0
2,35,0,0,0
3,35,0,0,0
4,35,0,0,0
5,35,0,0,0
6,35,0,0,0
7,35,0,0,0
8,35,0,0,0
9,35,0,0,0
10,35,0,0,0
11,35,0,0,0
12,35,0,0,0
13,35,0,0,0
14,35,0,0,0
15,35,0,0,0
16,35,0,0,0
17,35,0,0,0
18,35,0,0,0
19,35,0,0,0
20,35,0,0,0
21,35,0,0,0
22,35,0,0,0
23,35,0,0,0
24,35,0,0,0
25,35,0,0,0
26,35,0,0,0
27,35,0,0,0
28,35,0,0,0
29,35,0,0,0
30,35,0,0,0
31,35,0,0,0
32,35,0,0,0
33,35,0,0,0
34,35,0,0,0
35,35,0,0,0
36,35,0,0,0
37,35,0,0,0
38,35,0,0,0
39,35,0,0,0
40,35,0,0,0
41,35,0,0,0
42,35,0,0,0
43,35,0,0,0
44,35,0,0,0
45,35,0,0,0
46,35,0,0,0
47,35,0,0,0
48,35,0,0,0
49,35,0,0,0
50,35,0,0,0
51,35,0,0,0
52,35,0,0,0
53,35,0,0,0
54,35,0,0,0
55,35,0,0,0
56,35,0,0,0
57,35,0,0,0
58,35,0,0,0
59,35,0,0,0
60,35,0,0,0
61,35,0,0,0
62,35,0,0,0
63,35,0,0,0
64,35,0,0,0
65,35,0,0,0
66,35,0,0,0
67,35,0,0,0
68,35,0,0,0
69,35,0,0,0
70,35,0,0,0
71,35,0,0,0
72,35,0,0,0
73,35,0,0,0
74,35,0,0,0
75,35,0,0,0
76,35,0,0,0
77,35,0,0,0
78,35,0,0,0
79,35,0,0,0
80,35,1,1,0
81,35,1,1,0
82,35,3,3,0
83,35,4,4,0
84,35,4,4,0
85,35,7,7,0
86,35,10,10,0
87,35,11,12,1
88,35,11,12,1
89,35,15,16,1
90,35,15,16,1
91,35,23,24,1
92,35,30,32,2
93,35,34,36,2
94,35,51,55,3
95,35,68,72,3
96,35,78,83,3
97,35,90,97,4
98,35,105,114,7
99,35,131,143,8
