time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,33,0,0,0
1,33,0,0,0
2,33,0,0,0
3,33,0,0,0
4,33,0,0,0
5,33,0,0,0
6,33,0,0,0
7,33,0,0,0
8,33,0,0,0
9,33,0,0,0
10,33,0,0,0
11,33,0,0,0
12,33,0,0,0
13,33,0,0,0
14,33,0,0,0
15,33,0,0,0
16,33,0,0,0
17,33,0,0,0
18,33,0,0,0
19,33,0,0,0
20,33,0,0,0
21,33,0,0,0
22,33,0,0,0
23,33,0,0,0
24,33,0,0,0
25,33,0,0,0
26,33,0,0,0
27,33,0,0,0
28,33,0,0,0
29,33,0,0,0
30,33,0,0,0
31,33,0,0,0
32,33,0,0,0
33,33,0,0,0
34,33,0,0,0
35,33,0,0,0
36,33,0,0,0
37,33,0,0,0
38,33,0,0,0
39,33,0,0,0
40,33,0,0,0
41,33,0,0,0
42,33,0,0,0
43,33,0,0,0
44,33,0,0,0
45,33,0,0,0
46,33,0,0,0
47,33,0,0,0
48,33,0,0,0
49,33,0,0,0
50,33,0,0,0
51,33,1,1,0
52,33,1,1,0
53,33,1,1,0
54,33,1,1,0
55,33,1,1,0
56,33,1,1,0
57,33,1,1,0
58,33,3,3,0
59,33,5,5,0
60,33,6,6,0
61,33,7,7,0
62,33,7,7,0
63,33,9,9,0
64,33,8,9,1
65,33,7,10,2
66,33,11,14,2
67,33,17,20,2
68,33,18,21,2
69,33,21,24,2
70,33,25,28,2
71,33,27,30,2
72,33,34,38,2
73,33,37,43,3
74,33,39,47,4
75,33,46,57,6
76,33,58,72,9
77,33,74,90,9
78,33,84,103,12
79,33,102,124,14
80,33,118,143,14
81,33,135,167,17
82,33,157,195,22
83,33,186,229,26
84,33,221,269,29
85,33,271,324,32
86,33,314,377,38
87,33,368,444,48
88,33,423,515,61
89,33,460,571,75
90,33,513,642,84
91,33,582,736,97
92,33,656,845,120
93,33,697,933,151
94,33,765,1039,177
95,33,817,1132,205
96,33,889,1245,232
97,33,971,1377,262
98,33,1029,1495,295
99,33,1086,1625,341
