time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,19,0,0,0
1,19,0,0,0
2,19,0,0,0
3,19,0,0,0
4,19,0,0,0
5,19,0,0,0
6,19,0,0,0
7,19,0,0,0
8,19,0,0,0
9,19,0,0,0
10,19,0,0,0
11,19,0,0,0
12,19,0,0,0
13,19,0,0,0
14,19,0,0,0
15,19,0,0,0
16,19,0,0,0
17,19,0,0,0
18,19,0,0,0
19,19,0,0,0
20,19,0,0,0
21,19,0,0,0
22,19,0,0,0
23,19,0,0,0
24,19,0,0,0
25,19,0,0,0
26,19,0,0,0
27,19,0,0,0
28,19,0,0,0
29,19,0,0,0
30,19,0,0,0
31,19,0,0,0
32,19,0,0,0
33,19,0,0,0
34,19,0,0,0
35,19,0,0,0
36,19,0,0,0
37,19,0,0,0
38,19,0,0,0
39,19,0,0,0
40,19,0,0,0
41,19,0,0,0
42,19,0,0,0
43,19,0,0,0
44,19,0,0,0
45,19,0,0,0
46,19,0,0,0
47,19,0,0,0
48,19,0,0,0
49,19,0,0,0
50,19,0,0,0
51,19,0,0,0
52,19,0,0,0
53,19,0,0,0
54,19,0,0,0
55,19,0,0,0
56,19,0,0,0
57,19,0,0,0
58,19,0,0,0
59,19,0,0,0
60,19,0,0,0
61,19,0,0,0
62,19,0,0,0
63,19,0,0,0
64,19,0,0,0
65,19,0,0,0
66,19,0,0,0
67,19,0,0,0
68,19,0,0,0
69,19,0,0,0
70,19,0,0,0
71,19,1,1,0
72,19,1,1,0
73,19,1,1,0
74,19,1,1,1
75,19,3,3,1
76,19,6,6,1
77,19,7,8,2
78,19,8,9,2
79,19,12,13,2
80,19,15,17,3
81,19,16,18,3
82,19,23,27,5
83,19,32,37,6
84,19,40,45,6
85,19,52,57,6
86,19,65,71,7
87,19,78,85,8
88,19,92,100,9
89,19,103,114,11
90,19,127,143,15
91,19,147,171,22
92,19,175,204,26
93,19,190,223,28
94,19,220,262,33
95,19,249,301,42
96,19,297,363,49
97,19,337,422,64
98,19,397,500,75
99,19,479,602,88
