time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,41,0,0,0
1,41,0,0,0
2,41,0,0,0
3,41,0,0,0
4,41,0,0,0
5,41,0,0,0
6,41,0,0,0
7,41,0,0,0
8,41,0,0,0
9,41,0,0,0
10,41,0,0,0
11,41,0,0,0
12,41,0,0,0
13,41,0,0,0
14,41,0,0,0
15,41,0,0,0
16,41,0,0,0
17,41,0,0,0
18,41,0,0,0
19,41,0,0,0
20,41,0,0,0
21,41,0,0,0
22,41,0,0,0
23,41,0,0,0
24,41,0,0,0
25,41,0,0,0
26,41,0,0,0
27,41,0,0,0
28,41,0,0,0
29,41,0,0,0
30,41,0,0,0
31,41,0,0,0
32,41,0,0,0
33,41,0,0,0
34,41,0,0,0
35,41,0,0,0
36,41,0,0,0
37,41,0,0,0
38,41,0,0,0
39,41,0,0,0
40,41,0,0,0
41,41,0,0,0
42,41,0,0,0
43,41,0,0,0
44,41,0,0,0
45,41,0,0,0
46,41,0,0,0
47,41,1,1,0
48,41,1,1,0
49,41,1,1,0
50,41,1,1,0
51,41,1,1,0
52,41,1,1,0
53,41,1,1,0
54,41,1,1,0
55,41,1,1,0
56,41,1,1,0
57,41,2,2,0
58,41,2,2,0
59,41,3,3,0
60,41,3,3,0
61,41,3,4,0
62,41,4,5,0
63,41,5,6,0
64,41,5,6,0
65,41,6,7,0
66,41,8,9,0
67,41,10,11,0
68,41,11,12,0
69,41,15,16,0
70,41,17,18,0
71,41,16,18,0
72,41,20,22,0
73,41,23,27,1
74,41,25,29,1
75,41,29,34,1
76,41,33,41,3
77,41,42,51,3
78,41,44,54,4
79,41,43,58,8
80,41,50,67,9
81,41,56,77,11
82,41,76,98,11
83,41,94,120,12
84,41,103,136,19
85,41,119,155,22
86,41,151,190,24
87,41,174,219,27
88,41,203,256,33
89,41,246,308,39
90,41,286,360,46
91,41,337,420,50
92,41,399,494,60
93,41,474,582,70
94,41,568,693,83
95,41,656,799,95
96,41,721,896,112
97,41,809,1022,132
98,41,889,1134,154
99,41,976,1261,183
