time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,72,0,0,0
1,72,0,0,0
2,72,0,0,0
3,72,0,0,0
4,72,0,0,0
5,72,0,0,0
6,72,0,0,0
7,72,0,0,0
8,72,0,0,0
9,72,0,0,0
10,72,0,0,0
11,72,0,0,0
12,72,0,0,0
13,72,0,0,0
14,72,0,0,0
15,72,0,0,0
16,72,0,0,0
17,72,0,0,0
18,72,0,0,0
19,72,0,0,0
20,72,0,0,0
21,72,0,0,0
22,72,0,0,0
23,72,0,0,0
24,72,0,0,0
25,72,0,0,0
26,72,0,0,0
27,72,0,0,0
28,72,0,0,0
29,72,0,0,0
30,72,0,0,0
31,72,0,0,0
32,72,0,0,0
33,72,0,0,0
34,72,0,0,0
35,72,0,0,0
36,72,0,0,0
37,72,0,0,0
38,72,0,0,0
39,72,0,0,0
40,72,0,0,0
41,72,0,0,0
42,72,0,0,0
43,72,0,0,0
44,72,0,0,0
45,72,0,0,0
46,72,0,0,0
47,72,0,0,0
48,72,0,0,0
49,72,0,0,0
50,72,0,0,0
51,72,0,0,0
52,72,0,0,0
53,72,0,0,0
54,72,1,1,0
55,72,1,1,0
56,72,1,1,0
57,72,1,1,0
58,72,1,1,0
59,72,1,1,0
60,72,1,1,0
61,72,1,1,0
62,72,1,1,0
63,72,1,1,0
64,72,1,1,0
65,72,1,1,0
66,72,2,2,0
67,72,2,2,0
68,72,2,3,0
69,72,4,5,0
70,72,4,5,0
71,72,5,6,0
72,72,6,7,0
73,72,7,8,0
74,72,8,9,0
75,72,8,10,1
76,72,9,11,1
77,72,14,17,2
78,72,20,23,2
79,72,26,29,2
80,72,29,34,3
81,72,39,45,4
82,72,53,59,4
83,72,64,71,4
84,72,75,84,6
85,72,84,96,8
86,72,99,118,14
87,72,121,143,16
88,72,150,174,18
89,72,180,208,21
90,72,214,243,22
91,72,256,293,28
92,72,302,348,33
93,72,362,425,44
94,72,430,505,55
95,72,507,600,66
96,72,594,713,82
97,72,705,848,97
98,72,814,991,120
99,72,969,1173,142
