time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,93,0,0,0
1,93,0,0,0
2,93,0,0,0
3,93,0,0,0
4,93,0,0,0
5,93,0,0,0
6,93,0,0,0
7,93,0,0,0
8,93,0,0,0
9,93,0,0,0
10,93,0,0,0
11,93,0,0,0
12,93,0,0,0
13,93,0,0,0
14,93,0,0,0
15,93,0,0,0
16,93,0,0,0
17,93,0,0,0
18,93,0,0,0
19,93,0,0,0
20,93,0,0,0
21,93,0,0,0
22,93,0,0,0
23,93,0,0,0
24,93,0,0,0
25,93,0,0,0
26,93,0,0,0
27,93,0,0,0
28,93,0,0,0
29,93,0,0,0
30,93,0,0,0
31,93,0,0,0
32,93,0,0,0
33,93,0,0,0
34,93,0,0,0
35,93,0,0,0
36,93,0,0,0
37,93,0,0,0
38,93,0,0,0
39,93,0,0,0
40,93,0,0,0
41,93,0,0,0
42,93,0,0,0
43,93,0,0,0
44,93,0,0,0
45,93,0,0,0
46,93,0,0,0
47,93,0,0,0
48,93,0,0,0
49,93,0,0,0
50,93,0,0,0
51,93,0,0,0
52,93,0,0,0
53,93,0,0,0
54,93,0,0,0
55,93,0,0,0
56,93,0,0,0
57,93,0,0,0
58,93,0,0,0
59,93,0,0,0
60,93,0,0,0
61,93,0,0,0
62,93,0,0,0
63,93,0,0,0
64,93,0,0,0
65,93,0,0,0
66,93,0,0,0
67,93,0,0,0
68,93,0,0,0
69,93,0,0,0
70,93,1,1,0
71,93,1,1,0
72,93,1,1,0
73,93,1,1,0
74,93,1,1,0
75,93,1,1,0
76,93,4,4,0
77,93,6,6,0
78,93,7,7,0
79,93,10,10,0
80,93,13,13,0
81,93,15,16,1
82,93,19,20,1
83,93,19,21,2
84,93,21,24,2
85,93,27,30,2
86,93,31,36,4
87,93,40,45,4
88,93,48,53,4
89,93,58,63,4
90,93,67,75,6
91,93,78,89,7
92,93,103,116,9
93,93,117,135,11
94,93,136,158,13
95,93,154,184,18
96,93,179,214,21
97,93,210,250,26
98,93,241,290,32
99,93,278,336,37
