time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,43,0,0,0
1,43,0,0,0
2,43,0,0,0
3,43,0,0,0
4,43,0,0,0
5,43,0,0,0
6,43,0,0,0
7,43,0,0,0
8,43,0,0,0
9,43,0,0,0
10,43,0,0,0
11,43,0,0,0
12,43,0,0,0
13,43,0,0,0
14,43,0,0,0
15,43,0,0,0
16,43,0,0,0
17,43,0,0,0
18,43,0,0,0
19,43,0,0,0
20,43,0,0,0
21,43,0,0,0
22,43,0,0,0
23,43,0,0,0
24,43,0,0,0
25,43,0,0,0
26,43,0,0,0
27,43,0,0,0
28,43,0,0,0
29,43,0,0,0
30,43,0,0,0
31,43,0,0,0
32,43,0,0,0
33,43,0,0,0
34,43,0,0,0
35,43,0,0,0
36,43,0,0,0
37,43,0,0,0
38,43,0,0,0
39,43,0,0,0
40,43,0,0,0
41,43,0,0,0
42,43,0,0,0
43,43,0,0,0
44,43,0,0,0
45,43,0,0,0
46,43,0,0,0
47,43,0,0,0
48,43,0,0,0
49,43,0,0,0
50,43,0,0,0
51,43,0,0,0
52,43,0,0,0
53,43,0,0,0
54,43,0,0,0
55,43,0,0,0
56,43,0,0,0
57,43,0,0,0
58,43,0,0,0
59,43,0,0,0
60,43,0,0,0
61,43,0,0,0
62,43,0,0,0
63,43,0,0,0
64,43,0,0,0
65,43,0,0,0
66,43,0,0,0
67,43,0,0,0
68,43,0,0,0
69,43,0,0,0
70,43,0,0,0
71,43,0,0,0
72,43,0,0,0
73,43,0,0,0
74,43,0,0,0
75,43,0,0,0
76,43,0,0,0
77,43,2,2,0
78,43,2,2,0
79,43,4,4,0
80,43,4,4,0
81,43,4,4,0
82,43,7,7,0
83,43,9,9,0
84,43,11,11,0
85,43,14,15,1
86,43,19,21,2
87,43,23,25,2
88,43,23,25,2
89,43,28,32,4
90,43,31,36,5
91,43,45,50,5
92,43,56,62,6
93,43,72,81,8
94,43,91,100,8
95,43,112,122,9
96,43,126,137,10
97,43,158,172,12
98,43,198,221,18
99,43,240,274,27
