time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,34,0,0,0
1,34,0,0,0
2,34,0,0,0
3,34,0,0,0
4,34,0,0,0
5,34,0,0,0
6,34,0,0,0
7,34,0,0,0
8,34,0,0,0
9,34,0,0,0
10,34,0,0,0
11,34,0,0,0
12,34,0,0,0
13,34,0,0,0
14,34,0,0,0
15,34,0,0,0
16,34,0,0,0
17,34,0,0,0
18,34,0,0,0
19,34,0,0,0
20,34,0,0,0
21,34,0,0,0
22,34,0,0,0
23,34,0,0,0
24,34,0,0,0
25,34,0,0,0
26,34,0,0,0
27,34,0,0,0
28,34,0,0,0
29,34,0,0,0
30,34,0,0,0
31,34,0,0,0
32,34,0,0,0
33,34,0,0,0
34,34,0,0,0
35,34,0,0,0
36,34,0,0,0
37,34,0,0,0
38,34,0,0,0
39,34,0,0,0
40,34,0,0,0
41,34,0,0,0
42,34,0,0,0
43,34,0,0,0
44,34,0,0,0
45,34,0,0,0
46,34,0,0,0
47,34,0,0,0
48,34,0,0,0
49,34,0,0,0
50,34,0,0,0
51,34,0,0,0
52,34,0,0,0
53,34,0,0,0
54,34,0,0,0
55,34,0,0,0
56,34,0,0,0
57,34,0,0,0
58,34,0,0,0
59,34,0,0,0
60,34,0,0,0
61,34,0,0,0
62,34,0,0,0
63,34,0,0,0
64,34,0,0,0
65,34,0,0,0
66,34,0,0,0
67,34,0,0,0
68,34,0,0,0
69,34,0,0,0
70,34,0,0,0
71,34,0,0,0
72,34,0,0,0
73,34,0,0,0
74,34,0,0,0
75,34,0,0,0
76,34,0,0,0
77,34,1,1,0
78,34,1,1,0
79,34,1,1,0
80,34,1,1,0
81,34,1,1,0
82,34,2,2,0
83,34,2,2,0
84,34,2,3,1
85,34,4,5,1
86,34,5,6,1
87,34,10,11,1
88,34,12,13,1
89,34,20,21,1
90,34,29,30,1
91,34,31,32,1
92,34,33,36,3
93,34,41,44,3
94,34,48,54,6
95,34,63,69,6
96,34,73,81,7
97,34,86,97,10
98,34,107,120,11
99,34,138,154,13
