time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,74,0,0,0
1,74,0,0,0
2,74,0,0,0
3,74,0,0,0
4,74,0,0,0
5,74,0,0,0
6,74,0,0,0
7,74,0,0,0
8,74,0,0,0
9,74,0,0,0
10,74,0,0,0
11,74,0,0,0
12,74,0,0,0
13,74,0,0,0
14,74,0,0,0
15,74,0,0,0
16,74,0,0,0
17,74,0,0,0
18,74,0,0,0
19,74,0,0,0
20,74,0,0,0
21,74,0,0,0
22,74,0,0,0
23,74,0,0,0
24,74,0,0,0
25,74,0,0,0
26,74,0,0,0
27,74,0,0,0
28,74,0,0,0
29,74,0,0,0
30,74,0,0,0
31,74,0,0,0
32,74,0,0,0
33,74,0,0,0
34,74,0,0,0
35,74,0,0,0
36,74,0,0,0
37,74,0,0,0
38,74,0,0,0
39,74,0,0,0
40,74,0,0,0
41,74,0,0,0
42,74,0,0,0
43,74,0,0,0
44,74,0,0,0
45,74,0,0,0
46,74,0,0,0
47,74,0,0,0
48,74,0,0,0
49,74,0,0,0
50,74,0,0,0
51,74,0,0,0
52,74,0,0,0
53,74,0,0,0
54,74,0,0,0
55,74,0,0,0
56,74,0,0,0
57,74,0,0,0
58,74,0,0,0
59,74,0,0,0
60,74,0,0,0
61,74,0,0,0
62,74,0,0,0
63,74,0,0,0
64,74,0,0,0
65,74,0,0,0
66,74,0,0,0
67,74,0,0,0
68,74,0,0,0
69,74,0,0,0
70,74,0,0,0
71,74,0,0,0
72,74,0,0,0
73,74,0,0,0
74,74,0,0,0
75,74,0,0,0
76,74,0,0,0
77,74,0,0,0
78,74,0,0,0
79,74,1,1,0
80,74,1,1,0
81,74,1,1,0
82,74,1,1,0
83,74,1,1,0
84,74,1,1,0
85,74,1,1,0
86,74,2,2,0
87,74,2,2,0
88,74,3,3,0
89,74,4,4,0
90,74,6,6,0
91,74,7,7,0
92,74,6,8,1
93,74,6,8,1
94,74,12,14,1
95,74,21,24,2
96,74,25,28,2
97,74,32,35,2
98,74,39,42,2
99,74,52,56,3
