time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,90,0,0,0
1,90,0,0,0
2,90,0,0,0
3,90,0,0,0
4,90,0,0,0
5,90,0,0,0
6,90,0,0,0
7,90,0,0,0
8,90,0,0,0
9,90,0,0,0
10,90,0,0,0
11,90,0,0,0
12,90,0,0,0
13,90,0,0,0
14,90,0,0,0
15,90,0,0,0
16,90,0,0,0
17,90,0,0,0
18,90,0,0,0
19,90,0,0,0
20,90,0,0,0
21,90,0,0,0
22,90,0,0,0
23,90,0,0,0
24,90,0,0,0
25,90,0,0,0
26,90,0,0,0
27,90,0,0,0
28,90,0,0,0
29,90,0,0,0
30,90,0,0,0
31,90,0,0,0
32,90,0,0,0
33,90,0,0,0
34,90,0,0,0
35,90,0,0,0
36,90,0,0,0
37,90,0,0,0
38,90,0,0,0
39,90,0,0,0
40,90,0,0,0
41,90,0,0,0
42,90,0,0,0
43,90,0,0,0
44,90,0,0,0
45,90,0,0,0
46,90,0,0,0
47,90,0,0,0
48,90,0,0,0
49,90,0,0,0
50,90,0,0,0
51,90,0,0,0
52,90,0,0,0
53,90,0,0,0
54,90,0,0,0
55,90,0,0,0
56,90,0,0,0
57,90,0,0,0
58,90,0,0,0
59,90,0,0,0
60,90,0,0,0
61,90,0,0,0
62,90,0,0,0
63,90,0,0,0
64,90,0,0,0
65,90,1,1,0
66,90,1,1,0
67,90,1,1,0
68,90,1,1,0
69,90,1,1,0
70,90,1,1,0
71,90,3,3,0
72,90,4,4,0
73,90,5,5,0
74,90,4,5,1
75,90,4,5,1
76,90,4,5,1
77,90,4,5,1
78,90,7,8,1
79,90,7,9,1
80,90,9,11,1
81,90,10,12,1
82,90,16,18,1
83,90,18,20,1
84,90,24,27,1
85,90,26,31,2
86,90,33,39,2
87,90,38,45,2
88,90,50,58,3
89,90,54,64,5
90,90,66,76,5
91,90,77,91,9
92,90,88,104,9
93,90,100,122,14
94,90,120,146,16
95,90,143,174,20
96,90,161,198,24
97,90,207,248,27
98,90,245,293,31
99,90,286,344,38
