time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,81,0,0,0
1,81,0,0,0
2,81,0,0,0
3,81,0,0,0
4,81,0,0,0
5,81,0,0,0
6,81,0,0,0
7,81,0,0,0
8,81,0,0,0
9,81,0,0,0
10,81,0,0,0
11,81,0,0,0
12,81,0,0,0
13,81,0,0,0
14,81,0,0,0
15,81,0,0,0
16,81,0,0,0
17,81,0,0,0
18,81,0,0,0
19,81,0,0,0
20,81,0,0,0
21,81,0,0,0
22,81,0,0,0
23,81,0,0,0
24,81,0,0,0
25,81,0,0,0
26,81,0,0,0
27,81,0,0,0
28,81,0,0,0
29,81,0,0,0
30,81,0,0,0
31,81,0,0,0
32,81,0,0,0
33,81,0,0,0
34,81,0,0,0
35,81,0,0,0
36,81,0,0,0
37,81,0,0,0
38,81,0,0,0
39,81,0,0,0
40,81,0,0,0
41,81,0,0,0
42,81,0,0,0
43,81,0,0,0
44,81,0,0,0
45,81,0,0,0
46,81,0,0,0
47,81,0,0,0
48,81,0,0,0
49,81,0,0,0
50,81,0,0,0
51,81,0,0,0
52,81,0,0,0
53,81,0,0,0
54,81,0,0,0
55,81,0,0,0
56,81,0,0,0
57,81,0,0,0
58,81,0,0,0
59,81,0,0,0
60,81,0,0,0
61,81,0,0,0
62,81,0,0,0
63,81,0,0,1
64,81,0,0,1
65,81,0,0,1
66,81,1,1,1
67,81,2,2,1
68,81,2,2,1
69,81,2,2,1
70,81,5,5,1
71,81,6,6,1
72,81,6,7,2
73,81,9,10,2
74,81,11,12,2
75,81,12,13,2
76,81,13,14,2
77,81,16,17,2
78,81,18,19,2
79,81,25,27,3
80,81,24,29,5
81,81,30,36,6
82,81,37,45,8
83,81,46,55,9
84,81,54,68,11
85,81,67,83,12
86,81,81,100,15
87,81,95,118,17
88,81,110,137,21
89,81,121,149,22
90,81,139,169,23
91,81,176,209,24
92,81,209,250,32
93,81,253,304,38
94,81,288,347,46
95,81,336,407,54
96,81,394,485,67
97,81,459,565,75
98,81,527,660,93
99,81,602,759,107
