time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,54,0,0,0
1,54,0,0,0
2,54,0,0,0
3,54,0,0,0
4,54,0,0,0
5,54,0,0,0
6,54,0,0,0
7,54,0,0,0
8,54,0,0,0
9,54,0,0,0
10,54,0,0,0
11,54,0,0,0
12,54,0,0,0
13,54,0,0,0
14,54,0,0,0
15,54,0,0,0
16,54,0,0,0
17,54,0,0,0
18,54,0,0,0
19,54,0,0,0
20,54,0,0,0
21,54,0,0,0
22,54,0,0,0
23,54,0,0,0
24,54,0,0,0
25,54,0,0,0
26,54,0,0,0
27,54,0,0,0
28,54,0,0,0
29,54,0,0,0
30,54,0,0,0
31,54,0,0,0
32,54,0,0,0
33,54,0,0,0
34,54,0,0,0
35,54,0,0,0
36,54,0,0,0
37,54,0,0,0
38,54,0,0,0
39,54,0,0,0
40,54,0,0,0
41,54,0,0,0
42,54,0,0,0
43,54,0,0,0
44,54,0,0,0
45,54,0,0,0
46,54,0,0,0
47,54,0,0,0
48,54,0,0,0
49,54,0,0,0
50,54,0,0,0
51,54,0,0,0
52,54,0,0,0
53,54,0,0,0
54,54,0,0,0
55,54,0,0,0
56,54,0,0,0
57,54,0,0,0
58,54,0,0,0
59,54,0,0,0
60,54,0,0,0
61,54,0,0,0
62,54,0,0,0
63,54,0,0,0
64,54,0,0,0
65,54,0,0,0
66,54,0,0,0
67,54,0,0,0
68,54,0,0,0
69,54,0,0,0
70,54,0,0,0
71,54,0,0,0
72,54,0,0,0
73,54,0,0,0
74,54,0,0,0
75,54,0,0,0
76,54,0,0,0
77,54,0,0,0
78,54,0,0,0
79,54,0,0,0
80,54,0,0,0
81,54,0,0,0
82,54,0,0,0
83,54,0,0,0
84,54,0,0,0
85,54,0,0,0
86,54,0,0,0
87,54,0,0,0
88,54,1,1,0
89,54,2,2,0
90,54,3,3,0
91,54,6,6,0
92,54,7,7,0
93,54,8,8,0
94,54,13,13,0
95,54,15,16,1
96,54,20,21,1
97,54,24,26,2
98,54,35,38,3
99,54,49,53,4
