time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,9,0,0,0
12,9,0,0,0
13,9,0,0,0
14,9,0,0,0
15,9,0,0,0
16,9,0,0,0
17,9,0,0,0
18,9,0,0,0
19,9,0,0,0
20,9,0,0,0
21,9,0,0,0
22,9,0,0,0
23,9,0,0,0
24,9,0,0,0
25,9,0,0,0
26,9,0,0,0
27,9,0,0,0
28,9,0,0,0
29,9,0,0,0
30,9,0,0,0
31,9,0,0,0
32,9,0,0,0
33,9,0,0,0
34,9,0,0,0
35,9,0,0,0
36,9,0,0,0
37,9,0,0,0
38,9,0,0,0
39,9,0,0,0
40,9,0,0,0
41,9,0,0,0
42,9,0,0,0
43,9,0,0,0
44,9,0,0,0
45,9,0,0,0
46,9,0,0,0
47,9,0,0,0
48,9,0,0,0
49,9,0,0,0
50,9,0,0,0
51,9,0,0,0
52,9,0,0,0
53,9,0,0,0
54,9,0,0,0
55,9,0,0,0
56,9,0,0,0
57,9,0,0,0
58,9,0,0,0
59,9,0,0,0
60,9,0,0,0
61,9,0,0,0
62,9,0,0,0
63,9,0,0,0
64,9,0,0,0
65,9,0,0,0
66,9,0,0,0
67,9,0,0,0
68,9,0,0,0
69,9,0,0,0
70,9,0,0,0
71,9,0,0,0
72,9,0,0,0
73,9,0,0,0
74,9,0,0,0
75,9,0,0,0
76,9,0,0,0
77,9,0,0,0
78,9,0,0,0
79,9,1,1,0
80,9,3,3,0
81,9,3,3,0
82,9,4,4,1
83,9,5,5,1
84,9,8,8,1
85,9,10,11,2
86,9,13,14,2
87,9,16,17,2
88,9,23,24,2
89,9,26,27,2
90,9,36,37,2
91,9,43,44,2
92,9,53,55,3
93,9,63,66,3
94,9,73,79,5
95,9,95,103,7
96,9,119,132,12
97,9,146,164,16
98,9,179,205,21
99,9,238,272,27
