time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,92,0,0,0
1,92,0,0,0
2,92,0,0,0
3,92,0,0,0
4,92,0,0,0
5,92,0,0,0
6,92,0,0,0
7,92,0,0,0
8,92,0,0,0
9,92,0,0,0
10,92,0,0,0
11,92,0,0,0
12,92,0,0,0
13,92,0,0,0
14,92,0,0,0
15,92,0,0,0
16,92,0,0,0
17,92,0,0,0
18,92,0,0,0
19,92,0,0,0
20,92,0,0,0
21,92,0,0,0
22,92,0,0,0
23,92,0,0,0
24,92,0,0,0
25,92,0,0,0
26,92,0,0,0
27,92,0,0,0
28,92,0,0,0
29,92,0,0,0
30,92,0,0,0
31,92,0,0,0
32,92,0,0,0
33,92,0,0,0
34,92,0,0,0
35,92,0,0,0
36,92,0,0,0
37,92,0,0,0
38,92,0,0,0
39,92,0,0,0
40,92,0,0,0
41,92,0,0,0
42,92,0,0,0
43,92,0,0,0
44,92,0,0,0
45,92,0,0,0
46,92,0,0,0
47,92,0,0,0
48,92,0,0,0
49,92,0,0,0
50,92,0,0,0
51,92,0,0,0
52,92,0,0,0
53,92,0,0,0
54,92,0,0,0
55,92,0,0,0
56,92,0,0,0
57,92,0,0,0
58,92,0,0,0
59,92,0,0,0
60,92,0,0,0
61,92,0,0,0
62,92,0,0,0
63,92,0,0,0
64,92,1,1,0
65,92,1,1,0
66,92,2,2,0
67,92,2,2,0
68,92,2,2,0
69,92,1,2,1
70,92,1,2,1
71,92,2,3,1
72,92,2,3,1
73,92,5,6,1
74,92,5,6,1
75,92,6,7,1
76,92,7,8,1
77,92,12,13,1
78,92,17,19,2
79,92,22,26,4
80,92,25,31,5
81,92,33,39,5
82,92,38,44,5
83,92,47,54,6
84,92,60,68,7
85,92,74,86,10
86,92,95,109,12
87,92,110,127,15
88,92,124,144,18
89,92,146,169,20
90,92,172,201,25
91,92,213,251,33
92,92,247,297,41
93,92,294,355,47
94,92,349,424,57
95,92,425,507,61
96,92,494,588,70
97,92,581,703,93
98,92,703,858,117
99,92,834,1022,138
