time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,13,0,0,0
1,13,0,0,0
2,13,0,0,0
3,13,0,0,0
4,13,0,0,0
5,13,0,0,0
6,13,0,0,0
7,13,0,0,0
8,13,0,0,0
9,13,0,0,0
10,13,0,0,0
11,13,0,0,0
12,13,0,0,0
13,13,0,0,0
14,13,0,0,0
15,13,0,0,0
16,13,0,0,0
17,13,0,0,0
18,13,0,0,0
19,13,0,0,0
20,13,0,0,0
21,13,0,0,0
22,13,0,0,0
23,13,0,0,0
24,13,0,0,0
25,13,0,0,0
26,13,0,0,0
27,13,0,0,0
28,13,0,0,0
29,13,0,0,0
30,13,0,0,0
31,13,0,0,0
32,13,0,0,0
33,13,0,0,0
34,13,0,0,0
35,13,0,0,0
36,13,0,0,0
37,13,0,0,0
38,13,0,0,0
39,13,0,0,0
40,13,0,0,0
41,13,0,0,0
42,13,0,0,0
43,13,0,0,0
44,13,0,0,0
45,13,0,0,0
46,13,0,0,0
47,13,0,0,0
48,13,0,0,0
49,13,0,0,0
50,13,0,0,0
51,13,0,0,0
52,13,0,0,0
53,13,0,0,0
54,13,0,0,0
55,13,0,0,0
56,13,0,0,0
57,13,0,0,0
58,13,0,0,0
59,13,0,0,0
60,13,0,0,0
61,13,0,0,0
62,13,0,0,0
63,13,0,0,0
64,13,0,0,0
65,13,0,0,0
66,13,0,0,0
67,13,3,3,0
68,13,4,4,0
69,13,6,6,0
70,13,8,8,0
71,13,10,10,0
72,13,10,10,0
73,13,12,12,0
74,13,15,16,1
75,13,17,19,2
76,13,21,24,3
77,13,25,29,4
78,13,34,39,5
79,13,45,50,5
80,13,57,63,6
81,13,66,74,7
82,13,75,84,8
83,13,85,98,10
84,13,101,117,12
85,13,118,138,15
86,13,154,177,18
87,13,181,207,20
88,13,201,235,24
89,13,222,265,33
90,13,261,313,38
91,13,295,354,42
92,13,342,418,53
93,13,396,488,60
94,13,453,567,73
95,13,506,643,87
96,13,581,735,98
97,13,667,851,118
98,13,758,971,138
99,13,858,1115,169
