time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,96,0,0,0
1,96,0,0,0
2,96,0,0,0
3,96,0,0,0
4,96,0,0,0
5,96,0,0,0
6,96,0,0,0
7,96,0,0,0
8,96,0,0,0
9,96,0,0,0
10,96,0,0,0
11,96,0,0,0
12,96,0,0,0
13,96,0,0,0
14,96,0,0,0
15,96,0,0,0
16,96,0,0,0
17,96,0,0,0
18,96,0,0,0
19,96,0,0,0
20,96,0,0,0
21,96,0,0,0
22,96,0,0,0
23,96,0,0,0
24,96,0,0,0
25,96,0,0,0
26,96,0,0,0
27,96,0,0,0
28,96,0,0,0
29,96,0,0,0
30,96,0,0,0
31,96,0,0,0
32,96,0,0,0
33,96,0,0,0
34,96,0,0,0
35,96,0,0,0
36,96,0,0,0
37,96,0,0,0
38,96,0,0,0
39,96,0,0,0
40,96,0,0,0
41,96,0,0,0
42,96,0,0,0
43,96,0,0,0
44,96,0,0,0
45,96,0,0,0
46,96,0,0,0
47,96,0,0,0
48,96,0,0,0
49,96,0,0,0
50,96,0,0,0
51,96,0,0,0
52,96,0,0,0
53,96,0,0,0
54,96,0,0,0
55,96,0,0,0
56,96,0,0,0
57,96,0,0,0
58,96,0,0,0
59,96,0,0,0
60,96,0,0,0
61,96,0,0,0
62,96,0,0,0
63,96,0,0,0
64,96,0,0,0
65,96,0,0,0
66,96,0,0,0
67,96,0,0,0
68,96,0,0,0
69,96,0,0,0
70,96,0,0,0
71,96,0,0,0
72,96,0,0,0
73,96,0,0,0
74,96,0,0,0
75,96,0,0,0
76,96,0,0,0
77,96,1,1,0
78,96,1,1,0
79,96,1,1,0
80,96,1,1,0
81,96,1,1,0
82,96,1,1,0
83,96,1,1,0
84,96,2,2,0
85,96,2,2,0
86,96,2,2,0
87,96,3,3,0
88,96,5,5,0
89,96,9,9,0
90,96,12,12,0
91,96,12,13,0
92,96,13,15,1
93,96,14,16,1
94,96,19,21,1
95,96,24,28,2
96,96,31,36,3
97,96,36,43,5
98,96,44,52,6
99,96,55,64,7
