time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,99,0,0,0
1,99,0,0,0
2,99,0,0,0
3,99,0,0,0
4,99,0,0,0
5,99,0,0,0
6,99,0,0,0
7,99,0,0,0
8,99,0,0,0
9,99,0,0,0
10,99,0,0,0
11,99,0,0,0
12,99,0,0,0
13,99,0,0,0
14,99,0,0,0
15,99,0,0,0
16,99,0,0,0
17,99,0,0,0
18,99,0,0,0
19,99,0,0,0
20,99,0,0,0
21,99,0,0,0
22,99,0,0,0
23,99,0,0,0
24,99,0,0,0
25,99,0,0,0
26,99,0,0,0
27,99,0,0,0
28,99,0,0,0
29,99,0,0,0
30,99,0,0,0
31,99,0,0,0
32,99,0,0,0
33,99,0,0,0
34,99,0,0,0
35,99,0,0,0
36,99,0,0,0
37,99,0,0,0
38,99,0,0,0
39,99,0,0,0
40,99,0,0,0
41,99,0,0,0
42,99,0,0,0
43,99,0,0,0
44,99,0,0,0
45,99,0,0,0
46,99,0,0,0
47,99,0,0,0
48,99,0,0,0
49,99,0,0,0
50,99,0,0,0
51,99,0,0,0
52,99,0,0,0
53,99,0,0,0
54,99,0,0,0
55,99,0,0,0
56,99,0,0,0
57,99,0,0,0
58,99,0,0,0
59,99,0,0,0
60,99,0,0,0
61,99,0,0,0
62,99,0,0,0
63,99,0,0,0
64,99,1,1,0
65,99,1,1,0
66,99,1,1,0
67,99,1,1,0
68,99,1,1,0
69,99,2,2,0
70,99,2,2,0
71,99,2,2,0
72,99,2,2,0
73,99,2,2,0
74,99,4,4,0
75,99,4,4,0
76,99,5,5,0
77,99,5,6,1
78,99,8,10,1
79,99,11,13,1
80,99,13,15,1
81,99,14,16,1
82,99,15,17,1
83,99,17,19,1
84,99,19,21,1
85,99,22,25,2
86,99,26,31,4
87,99,33,38,4
88,99,36,43,4
89,99,42,49,4
90,99,46,55,5
91,99,56,68,7
92,99,66,81,7
93,99,74,96,12
94,99,89,114,15
95,99,105,134,18
96,99,129,164,23
97,99,149,193,31
98,99,184,230,33
99,99,222,274,36
