time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,98,0,0,0
1,98,0,0,0
2,98,0,0,0
3,98,0,0,0
4,98,0,0,0
5,98,0,0,0
6,98,0,0,0
7,98,0,0,0
8,98,0,0,0
9,98,0,0,0
10,98,0,0,0
11,98,0,0,0
12,98,0,0,0
13,98,0,0,0
14,98,0,0,0
15,98,0,0,0
16,98,0,0,0
17,98,0,0,0
18,98,0,0,0
19,98,0,0,0
20,98,0,0,0
21,98,0,0,0
22,98,0,0,0
23,98,0,0,0
24,98,0,0,0
25,98,0,0,0
26,98,0,0,0
27,98,0,0,0
28,98,0,0,0
29,98,0,0,0
30,98,0,0,0
31,98,0,0,0
32,98,0,0,0
33,98,0,0,0
34,98,0,0,0
35,98,0,0,0
36,98,0,0,0
37,98,0,0,0
38,98,0,0,0
39,98,0,0,0
40,98,0,0,0
41,98,0,0,0
42,98,0,0,0
43,98,0,0,0
44,98,0,0,0
45,98,0,0,0
46,98,0,0,0
47,98,0,0,0
48,98,0,0,0
49,98,0,0,0
50,98,0,0,0
51,98,0,0,0
52,98,0,0,0
53,98,0,0,0
54,98,0,0,0
55,98,0,0,0
56,98,0,0,0
57,98,0,0,0
58,98,0,0,0
59,98,0,0,0
60,98,0,0,0
61,98,0,0,0
62,98,0,0,0
63,98,0,0,0
64,98,0,0,0
65,98,0,0,0
66,98,0,0,0
67,98,0,0,0
68,98,0,0,0
69,98,0,0,0
70,98,0,0,0
71,98,0,0,0
72,98,0,0,0
73,98,0,0,0
74,98,0,0,0
75,98,0,0,0
76,98,0,0,0
77,98,0,0,0
78,98,0,0,0
79,98,0,0,0
80,98,0,0,0
81,98,0,0,0
82,98,0,0,0
83,98,0,0,0
84,98,0,0,0
85,98,0,0,0
86,98,0,0,0
87,98,2,2,0
88,98,2,2,0
89,98,2,2,0
90,98,2,2,0
91,98,2,2,0
92,98,4,4,0
93,98,6,6,0
94,98,6,6,0
95,98,8,8,0
96,98,8,8,0
97,98,11,12,1
98,98,13,14,1
99,98,21,22,2
