time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,2,0,0,0
1,2,0,0,0
2,2,0,0,0
3,2,0,0,0
4,2,0,0,0
5,2,0,0,0
6,2,0,0,0
7,2,0,0,0
8,2,0,0,0
9,2,0,0,0
10,2,0,0,0
11,2,0,0,0
12,2,0,0,0
13,2,0,0,0
14,2,0,0,0
15,2,0,0,0
16,2,0,0,0
17,2,0,0,0
18,2,0,0,0
19,2,0,0,0
20,2,0,0,0
21,2,0,0,0
22,2,0,0,0
23,2,0,0,0
24,2,0,0,0
25,2,0,0,0
26,2,0,0,0
27,2,0,0,0
28,2,0,0,0
29,2,0,0,0
30,2,0,0,0
31,2,0,0,0
32,2,0,0,0
33,2,0,0,0
34,2,0,0,0
35,2,0,0,0
36,2,0,0,0
37,2,0,0,0
38,2,0,0,0
39,2,0,0,0
40,2,0,0,0
41,2,0,0,0
42,2,0,0,0
43,2,0,0,0
44,2,0,0,0
45,2,0,0,0
46,2,0,0,0
47,2,0,0,0
48,2,0,0,0
49,2,0,0,0
50,2,0,0,0
51,2,0,0,0
52,2,0,0,0
53,2,0,0,0
54,2,0,0,0
55,2,0,0,0
56,2,0,0,0
57,2,0,0,0
58,2,0,0,0
59,2,0,0,0
60,2,0,0,0
61,2,0,0,0
62,2,0,0,0
63,2,0,0,0
64,2,0,0,0
65,2,0,0,0
66,2,0,0,0
67,2,1,1,0
68,2,1,1,0
69,2,1,1,0
70,2,1,1,0
71,2,1,1,0
72,2,2,2,0
73,2,2,2,0
74,2,2,2,0
75,2,2,2,0
76,2,5,5,0
77,2,6,6,0
78,2,9,9,0
79,2,10,10,0
80,2,12,12,0
81,2,13,14,0
82,2,18,19,0
83,2,19,20,0
84,2,28,29,0
85,2,35,36,0
86,2,38,41,1
87,2,43,49,4
88,2,50,57,5
89,2,58,65,5
90,2,77,87,5
91,2,91,104,7
92,2,112,129,9
93,2,142,163,13
94,2,177,203,17
95,2,203,235,21
96,2,254,296,28
97,2,298,347,35
98,2,340,406,46
99,2,424,504,55
