time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,39,0,0,0
1,39,0,0,0
2,39,0,0,0
3,39,0,0,0
4,39,0,0,0
5,39,0,0,0
6,39,0,0,0
7,39,0,0,0
8,39,0,0,0
9,39,0,0,0
10,39,0,0,0
11,39,0,0,0
12,39,0,0,0
13,39,0,0,0
14,39,0,0,0
15,39,0,0,0
16,39,0,0,0
17,39,0,0,0
18,39,0,0,0
19,39,0,0,0
20,39,0,0,0
21,39,0,0,0
22,39,0,0,0
23,39,0,0,0
24,39,0,0,0
25,39,0,0,0
26,39,0,0,0
27,39,0,0,0
28,39,0,0,0
29,39,0,0,0
30,39,0,0,0
31,39,0,0,0
32,39,0,0,0
33,39,0,0,0
34,39,0,0,0
35,39,0,0,0
36,39,0,0,0
37,39,0,0,0
38,39,0,0,0
39,39,0,0,0
40,39,0,0,0
41,39,0,0,0
42,39,0,0,0
43,39,0,0,0
44,39,0,0,0
45,39,0,0,0
46,39,0,0,0
47,39,0,0,0
48,39,0,0,0
49,39,0,0,0
50,39,0,0,0
51,39,0,0,0
52,39,0,0,0
53,39,0,0,0
54,39,0,0,0
55,39,0,0,0
56,39,0,0,0
57,39,0,0,0
58,39,0,0,0
59,39,0,0,0
60,39,0,0,0
61,39,0,0,0
62,39,0,0,0
63,39,0,0,0
64,39,0,0,0
65,39,0,0,0
66,39,0,0,0
67,39,0,0,0
68,39,0,0,0
69,39,0,0,0
70,39,0,0,1
71,39,0,0,1
72,39,0,0,1
73,39,1,1,1
74,39,1,1,1
75,39,1,1,1
76,39,3,3,1
77,39,3,3,1
78,39,3,3,1
79,39,4,4,1
80,39,5,5,1
81,39,5,5,1
82,39,7,7,1
83,39,7,8,2
84,39,12,13,2
85,39,16,17,2
86,39,18,19,2
87,39,18,20,2
88,39,22,24,2
89,39,22,25,3
90,39,26,30,3
91,39,30,36,5
92,39,38,44,5
93,39,41,48,5
94,39,50,58,6
95,39,65,73,6
96,39,77,87,6
97,39,94,109,10
98,39,111,134,14
99,39,125,155,17
