time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,5,0,0,0
1,5,0,0,0
2,5,0,0,0
3,5,0,0,0
4,5,0,0,0
5,5,0,0,0
6,5,0,0,0
7,5,0,0,0
8,5,0,0,0
9,5,0,0,0
10,5,0,0,0
11,5,0,0,0
12,5,0,0,0
13,5,0,0,0
14,5,0,0,0
15,5,0,0,0
16,5,0,0,0
17,5,0,0,0
18,5,0,0,0
19,5,0,0,0
20,5,0,0,0
21,5,0,0,0
22,5,0,0,0
23,5,0,0,0
24,5,0,0,0
25,5,0,0,0
26,5,0,0,0
27,5,0,0,0
28,5,0,0,0
29,5,0,0,0
30,5,0,0,0
31,5,0,0,0
32,5,0,0,0
33,5,0,0,0
34,5,0,0,0
35,5,0,0,0
36,5,0,0,0
37,5,0,0,0
38,5,0,0,0
39,5,0,0,0
40,5,0,0,0
41,5,0,0,0
42,5,0,0,0
43,5,0,0,0
44,5,0,0,0
45,5,0,0,0
46,5,0,0,0
47,5,0,0,0
48,5,0,0,0
49,5,0,0,0
50,5,0,0,0
51,5,0,0,0
52,5,0,0,0
53,5,0,0,0
54,5,0,0,0
55,5,0,0,0
56,5,0,0,0
57,5,0,0,0
58,5,0,0,0
59,5,0,0,0
60,5,0,0,0
61,5,0,0,0
62,5,0,0,0
63,5,0,0,0
64,5,0,0,0
65,5,0,0,0
66,5,2,2,0
67,5,4,4,0
68,5,5,5,0
69,5,5,5,0
70,5,6,6,0
71,5,6,6,0
72,5,12,12,0
73,5,10,12,2
74,5,14,16,2
75,5,15,17,2
76,5,17,19,2
77,5,19,21,2
78,5,20,22,2
79,5,23,27,4
80,5,23,30,6
81,5,27,37,7
82,5,32,42,7
83,5,37,48,8
84,5,40,55,11
85,5,45,61,12
86,5,48,72,16
87,5,65,90,17
88,5,77,105,20
89,5,91,122,23
90,5,110,146,26
91,5,145,182,27
92,5,167,207,28
93,5,202,248,33
94,5,248,299,37
95,5,287,351,45
96,5,348,421,51
97,5,419,505,62
98,5,491,590,70
99,5,599,712,80
