time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,119,0,0,0
1,119,0,0,0
2,119,0,0,0
3,119,0,0,0
4,119,0,0,0
5,119,0,0,0
6,119,0,0,0
7,119,0,0,0
8,119,0,0,0
9,119,0,0,0
10,119,0,0,0
11,119,0,0,0
12,119,0,0,0
13,119,0,0,0
14,119,0,0,0
15,119,0,0,0
16,119,0,0,0
17,119,0,0,0
18,119,0,0,0
19,119,0,0,0
20,119,0,0,0
21,119,0,0,0
22,119,0,0,0
23,119,0,0,0
24,119,0,0,0
25,119,0,0,0
26,119,0,0,0
27,119,0,0,0
28,119,0,0,0
29,119,0,0,0
30,119,0,0,0
31,119,0,0,0
32,119,0,0,0
33,119,0,0,0
34,119,0,0,0
35,119,0,0,0
36,119,0,0,0
37,119,0,0,0
38,119,0,0,0
39,119,0,0,0
40,119,0,0,0
41,119,0,0,0
42,119,0,0,0
43,119,0,0,0
44,119,0,0,0
45,119,0,0,0
46,119,0,0,0
47,119,0,0,0
48,119,0,0,0
49,119,0,0,0
50,119,0,0,0
51,119,0,0,0
52,119,0,0,0
53,119,0,0,0
54,119,0,0,0
55,119,0,0,0
56,119,0,0,0
57,119,0,0,0
58,119,0,0,0
59,119,0,0,0
60,119,0,0,0
61,119,0,0,0
62,119,0,0,0
63,119,0,0,0
64,119,0,0,0
65,119,0,0,0
66,119,0,0,0
67,119,0,0,0
68,119,0,0,0
69,119,0,0,0
70,119,1,1,0
71,119,1,1,0
72,119,1,1,0
73,119,1,1,0
74,119,1,1,0
75,119,1,1,0
76,119,1,1,0
77,119,1,1,0
78,119,1,1,0
79,119,2,2,0
80,119,5,5,0
81,119,6,6,0
82,119,5,6,0
83,119,5,6,0
84,119,4,6,1
85,119,5,7,1
86,119,6,10,3
87,119,10,14,3
88,119,12,16,3
89,119,16,20,3
90,119,21,25,3
91,119,25,31,5
92,119,31,38,6
93,119,40,48,7
94,119,46,56,8
95,119,56,68,10
96,119,62,74,10
97,119,82,94,10
98,119,106,119,11
99,119,123,142,16
