time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,58,0,0,0
1,58,0,0,0
2,58,0,0,0
3,58,0,0,0
4,58,0,0,0
5,58,0,0,0
6,58,0,0,0
7,58,0,0,0
8,58,0,0,0
9,58,0,0,0
10,58,0,0,0
11,58,0,0,0
12,58,0,0,0
13,58,0,0,0
14,58,0,0,0
15,58,0,0,0
16,58,0,0,0
17,58,0,0,0
18,58,0,0,0
19,58,0,0,0
20,58,0,0,0
21,58,0,0,0
22,58,0,0,0
23,58,0,0,0
24,58,0,0,0
25,58,0,0,0
26,58,0,0,0
27,58,0,0,0
28,58,0,0,0
29,58,0,0,0
30,58,0,0,0
31,58,0,0,0
32,58,0,0,0
33,58,0,0,0
34,58,0,0,0
35,58,0,0,0
36,58,0,0,0
37,58,0,0,0
38,58,0,0,0
39,58,0,0,0
40,58,0,0,0
41,58,0,0,0
42,58,0,0,0
43,58,0,0,0
44,58,0,0,0
45,58,0,0,0
46,58,0,0,0
47,58,0,0,0
48,58,0,0,0
49,58,0,0,0
50,58,0,0,0
51,58,0,0,0
52,58,0,0,0
53,58,0,0,0
54,58,0,0,0
55,58,0,0,0
56,58,0,0,0
57,58,0,0,0
58,58,0,0,0
59,58,0,0,0
60,58,0,0,0
61,58,0,0,0
62,58,0,0,0
63,58,0,0,0
64,58,0,0,0
65,58,1,1,0
66,58,1,1,0
67,58,1,1,0
68,58,1,1,0
69,58,1,1,0
70,58,1,1,0
71,58,1,1,0
72,58,3,3,0
73,58,3,3,0
74,58,4,4,0
75,58,4,4,0
76,58,5,5,0
77,58,5,5,0
78,58,7,7,0
79,58,5,7,1
80,58,6,8,1
81,58,10,12,1
82,58,13,15,1
83,58,19,21,1
84,58,23,25,1
85,58,24,27,2
86,58,28,32,2
87,58,42,46,2
88,58,44,50,3
89,58,60,67,5
90,58,68,78,7
91,58,78,91,10
92,58,92,110,14
93,58,103,123,17
94,58,117,139,18
95,58,146,173,20
96,58,170,201,22
97,58,196,232,27
98,58,238,281,31
99,58,277,329,40
