time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,116,0,0,0
1,116,0,0,0
2,116,0,0,0
3,116,0,0,0
4,116,0,0,0
5,116,0,0,0
6,116,0,0,0
7,116,0,0,0
8,116,0,0,0
9,116,0,0,0
10,116,0,0,0
11,116,0,0,0
12,116,0,0,0
13,116,0,0,0
14,116,0,0,0
15,116,0,0,0
16,116,0,0,0
17,116,0,0,0
18,116,0,0,0
19,116,0,0,0
20,116,0,0,0
21,116,0,0,0
22,116,0,0,0
23,116,0,0,0
24,116,0,0,0
25,116,0,0,0
26,116,0,0,0
27,116,0,0,0
28,116,0,0,0
29,116,0,0,0
30,116,0,0,0
31,116,0,0,0
32,116,0,0,0
33,116,0,0,0
34,116,0,0,0
35,116,0,0,0
36,116,0,0,0
37,116,0,0,0
38,116,0,0,0
39,116,0,0,0
40,116,0,0,0
41,116,0,0,0
42,116,0,0,0
43,116,0,0,0
44,116,0,0,0
45,116,0,0,0
46,116,0,0,0
47,116,0,0,0
48,116,0,0,0
49,116,0,0,0
50,116,0,0,0
51,116,0,0,0
52,116,0,0,0
53,116,0,0,0
54,116,0,0,0
55,116,0,0,0
56,116,0,0,0
57,116,0,0,0
58,116,0,0,0
59,116,0,0,0
60,116,0,0,0
61,116,0,0,0
62,116,0,0,0
63,116,0,0,0
64,116,0,0,0
65,116,0,0,0
66,116,0,0,0
67,116,0,0,0
68,116,0,0,0
69,116,0,0,0
70,116,0,0,0
71,116,0,0,0
72,116,0,0,0
73,116,0,0,0
74,116,0,0,0
75,116,0,0,0
76,116,0,0,0
77,116,0,0,0
78,116,0,0,0
79,116,0,0,0
80,116,0,0,0
81,116,0,0,0
82,116,1,1,0
83,116,3,3,0
84,116,6,6,0
85,116,6,6,0
86,116,9,9,0
87,116,10,10,0
88,116,10,11,1
89,116,12,13,1
90,116,17,18,1
91,116,23,24,1
92,116,36,37,1
93,116,40,43,3
94,116,45,48,3
95,116,58,61,3
96,116,65,69,3
97,116,72,80,5
98,116,88,101,8
99,116,106,124,13
