time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,49,0,0,0
1,49,0,0,0
2,49,0,0,0
3,49,0,0,0
4,49,0,0,0
5,49,0,0,0
6,49,0,0,0
7,49,0,0,0
8,49,0,0,0
9,49,0,0,0
10,49,0,0,0
11,49,0,0,0
12,49,0,0,0
13,49,0,0,0
14,49,0,0,0
15,49,0,0,0
16,49,0,0,0
17,49,0,0,0
18,49,0,0,0
19,49,0,0,0
20,49,0,0,0
21,49,0,0,0
22,49,0,0,0
23,49,0,0,0
24,49,0,0,0
25,49,0,0,0
26,49,0,0,0
27,49,0,0,0
28,49,0,0,0
29,49,0,0,0
30,49,0,0,0
31,49,0,0,0
32,49,0,0,0
33,49,0,0,0
34,49,0,0,0
35,49,0,0,0
36,49,0,0,0
37,49,0,0,0
38,49,0,0,0
39,49,0,0,0
40,49,0,0,0
41,49,0,0,0
42,49,0,0,0
43,49,0,0,0
44,49,0,0,0
45,49,0,0,0
46,49,0,0,0
47,49,0,0,0
48,49,0,0,0
49,49,0,0,0
50,49,0,0,0
51,49,0,0,0
52,49,0,0,0
53,49,0,0,0
54,49,0,0,0
55,49,0,0,0
56,49,0,0,0
57,49,0,0,0
58,49,0,0,0
59,49,0,0,0
60,49,0,0,0
61,49,0,0,0
62,49,0,0,0
63,49,0,0,0
64,49,0,0,0
65,49,0,0,0
66,49,0,0,0
67,49,0,0,0
68,49,0,0,0
69,49,0,0,0
70,49,0,0,0
71,49,0,0,0
72,49,0,0,0
73,49,0,0,0
74,49,0,0,0
75,49,0,0,0
76,49,0,0,0
77,49,0,0,0
78,49,0,0,0
79,49,1,1,0
80,49,1,1,0
81,49,1,1,0
82,49,1,1,0
83,49,1,1,0
84,49,1,1,0
85,49,2,2,0
86,49,3,4,1
87,49,5,6,1
88,49,11,12,1
89,49,13,14,1
90,49,14,15,1
91,49,15,16,1
92,49,24,25,1
93,49,29,32,3
94,49,33,38,5
95,49,44,49,5
96,49,48,54,6
97,49,61,67,6
98,49,66,74,8
99,49,81,92,10
