time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,122,0,0,0
1,122,0,0,0
2,122,0,0,0
3,122,0,0,0
4,122,0,0,0
5,122,0,0,0
6,122,0,0,0
7,122,0,0,0
8,122,0,0,0
9,122,0,0,0
10,122,0,0,0
11,122,0,0,0
12,122,0,0,0
13,122,0,0,0
14,122,0,0,0
15,122,0,0,0
16,122,0,0,0
17,122,0,0,0
18,122,0,0,0
19,122,0,0,0
20,122,0,0,0
21,122,0,0,0
22,122,0,0,0
23,122,0,0,0
24,122,0,0,0
25,122,0,0,0
26,122,0,0,0
27,122,0,0,0
28,122,0,0,0
29,122,0,0,0
30,122,0,0,0
31,122,0,0,0
32,122,0,0,0
33,122,0,0,0
34,122,0,0,0
35,122,0,0,0
36,122,0,0,0
37,122,0,0,0
38,122,0,0,0
39,122,0,0,0
40,122,0,0,0
41,122,0,0,0
42,122,0,0,0
43,122,0,0,0
44,122,0,0,0
45,122,0,0,0
46,122,0,0,0
47,122,0,0,0
48,122,0,0,0
49,122,0,0,0
50,122,0,0,0
51,122,0,0,0
52,122,0,0,0
53,122,0,0,0
54,122,0,0,0
55,122,0,0,0
56,122,0,0,0
57,122,0,0,0
58,122,0,0,0
59,122,0,0,0
60,122,0,0,0
61,122,0,0,0
62,122,0,0,0
63,122,0,0,0
64,122,0,0,0
65,122,0,0,0
66,122,0,0,0
67,122,0,0,0
68,122,0,0,0
69,122,0,0,0
70,122,0,0,0
71,122,0,0,0
72,122,0,0,0
73,122,0,0,0
74,122,0,0,0
75,122,1,1,0
76,122,1,1,0
77,122,1,1,0
78,122,1,1,0
79,122,1,1,0
80,122,1,1,0
81,122,1,1,0
82,122,1,1,0
83,122,2,2,0
84,122,5,5,0
85,122,6,6,0
86,122,9,9,0
87,122,9,9,0
88,122,10,10,0
89,122,10,12,1
90,122,11,14,2
91,122,14,18,4
92,122,15,19,4
93,122,19,23,4
94,122,24,29,5
95,122,30,35,6
96,122,41,47,7
97,122,52,59,8
98,122,67,74,8
99,122,77,85,8
