time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,1,0,0,0
1,1,0,0,0
2,1,0,0,0
3,1,0,0,0
4,1,0,0,0
5,1,0,0,0
6,1,0,0,0
7,1,0,0,0
8,1,0,0,0
9,1,0,0,0
10,1,0,0,0
11,1,0,0,0
12,1,0,0,0
13,1,0,0,0
14,1,0,0,0
15,1,0,0,0
16,1,0,0,0
17,1,0,0,0
18,1,0,0,0
19,1,0,0,0
20,1,0,0,0
21,1,0,0,0
22,1,0,0,0
23,1,0,0,0
24,1,0,0,0
25,1,0,0,0
26,1,0,0,0
27,1,0,0,0
28,1,0,0,0
29,1,0,0,0
30,1,0,0,0
31,1,0,0,0
32,1,0,0,0
33,1,0,0,0
34,1,0,0,0
35,1,0,0,0
36,1,0,0,0
37,1,0,0,0
38,1,0,0,0
39,1,0,0,0
40,1,0,0,0
41,1,0,0,0
42,1,0,0,0
43,1,0,0,0
44,1,0,0,0
45,1,0,0,0
46,1,0,0,0
47,1,0,0,0
48,1,0,0,0
49,1,0,0,0
50,1,0,0,0
51,1,0,0,0
52,1,0,0,0
53,1,0,0,0
54,1,0,0,0
55,1,0,0,0
56,1,0,0,0
57,1,0,0,0
58,1,0,0,0
59,1,0,0,0
60,1,0,0,0
61,1,1,1,0
62,1,1,1,0
63,1,1,1,0
64,1,2,2,0
65,1,2,2,0
66,1,2,2,0
67,1,4,4,0
68,1,6,6,0
69,1,8,8,0
70,1,11,11,0
71,1,15,16,1
72,1,21,22,1
73,1,24,25,1
74,1,28,30,2
75,1,31,34,2
76,1,33,37,3
77,1,35,40,4
78,1,52,58,5
79,1,67,73,5
80,1,83,89,6
81,1,96,104,7
82,1,104,115,8
83,1,113,128,10
84,1,136,157,13
85,1,153,185,19
86,1,194,238,27
87,1,236,285,29
88,1,268,329,37
89,1,318,388,44
90,1,386,465,50
91,1,459,545,55
92,1,523,636,70
93,1,622,759,85
94,1,698,868,106
95,1,818,1017,129
96,1,989,1212,149
97,1,1123,1396,190
98,1,1321,1647,223
99,1,1508,1894,266
