time,TractID,Symptomatic,Cummulative Symptomatic,Dead
0,23,0,0,0
1,23,0,0,0
2,23,0,0,0
3,23,0,0,0
4,23,0,0,0
5,23,0,0,0
6,23,0,0,0
7,23,0,0,0
8,23,0,0,0
9,23,0,0,0
10,23,0,0,0
11,23,0,0,0
12,23,0,0,0
13,23,0,0,0
14,23,0,0,0
15,23,0,0,0
16,23,0,0,0
17,23,0,0,0
18,23,0,0,0
19,23,0,0,0
20,23,0,0,0
21,23,0,0,0
22,23,0,0,0
23,23,0,0,0
24,23,0,0,0
25,23,0,0,0
26,23,0,0,0
27,23,0,0,0
28,23,0,0,0
29,23,0,0,0
30,23,0,0,0
31,23,0,0,0
32,23,0,0,0
33,23,0,0,0
34,23,0,0,0
35,23,0,0,0
36,23,0,0,0
37,23,0,0,0
38,23,0,0,0
39,23,0,0,0
40,23,0,0,0
41,23,0,0,0
42,23,0,0,0
43,23,0,0,0
44,23,0,0,0
45,23,0,0,0
46,23,0,0,0
47,23,0,0,0
48,23,0,0,0
49,23,0,0,0
50,23,0,0,0
51,23,0,0,0
52,23,0,0,0
53,23,0,0,0
54,23,0,0,0
55,23,0,0,0
56,23,0,0,0
57,23,0,0,0
58,23,0,0,0
59,23,0,0,0
60,23,0,0,0
61,23,0,0,0
62,23,0,0,0
63,23,0,0,0
64,23,0,0,0
65,23,1,1,0
66,23,2,2,0
67,23,2,2,0
68,23,3,3,0
69,23,4,4,0
70,23,6,6,0
71,23,6,6,0
72,23,8,8,0
73,23,8,9,1
74,23,12,13,1
75,23,12,13,1
76,23,13,14,1
77,23,15,16,1
78,23,15,18,3
79,23,18,23,4
80,23,24,29,4
81,23,31,38,6
82,23,36,44,6
83,23,41,50,6
84,23,43,55,8
85,23,46,60,10
86,23,49,64,11
87,23,53,72,14
88,23,59,81,16
89,23,66,91,19
90,23,78,107,22
91,23,89,120,23
92,23,102,138,27
93,23,127,166,28
94,23,139,181,28
95,23,162,213,31
96,23,194,253,35
97,23,228,298,42
98,23,260,341,50
99,23,302,398,61
